StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 240 0
Dt d 40 50 0 0 240 0
S0 f 40 50 0 0 240 0
S1 f 73 52 0 0 240 0
S2 f 90 55 0 0 240 0
S3 f 55 79 0 0 240 0
S4 f 69 89 0 0 240 0
S5 f 32 80 0 0 240 0
S6 f 39 96 0 0 240 0
S7 f 23 80 0 0 240 0
S8 f 4 83 0 0 240 0
S9 f 18 58 0 0 240 0
S10 f 1 56 0 0 240 0
S11 f 13 31 0 0 240 0
S12 f -5 38 0 0 240 0
S13 f 26 37 0 0 240 0
S14 f 28 13 0 0 240 0
S15 f 39 31 0 0 240 0
S16 f 48 11 0 0 240 0
S17 f 59 17 0 0 240 0
S18 f 73 23 0 0 240 0
S19 f 74 32 0 0 240 0
S20 f 90 44 0 0 240 0
C1 c3 25 85 20 175 191 10
C2 c3 22 75 30 60 138 10
C3 c1 22 85 10 52 190 10
C4 c1 20 80 40 72 80 10
C5 c3 20 85 20 98 189 10
C6 c2 18 75 20 79 161 10
C7 c2 15 75 20 113 121 10
C8 c3 15 80 10 83 137 10
C9 c2 10 35 20 102 174 10
C10 c1 10 40 30 86 122 10
C11 c3 8 40 40 76 126 10
C12 c3 8 45 20 119 133 10
C13 c2 5 35 10 39 90 10
C14 c3 5 45 10 36 97 10
C15 c1 2 40 20 104 132 10
C16 c1 0 40 20 120 188 10
C17 c1 0 45 20 155 189 10
C18 c2 44 5 20 74 114 10
C19 c1 42 10 40 48 108 10
C20 c1 42 15 10 124 144 10
C21 c1 40 5 10 109 185 10
C22 c3 40 15 40 96 146 10
C23 c3 38 5 30 53 163 10
C24 c1 38 15 10 103 143 10
C25 c1 35 5 20 104 148 10
C26 c1 95 30 30 94 142 10
C27 c2 95 35 20 75 172 10
C28 c3 92 30 10 106 174 10
C29 c3 90 35 10 122 164 10
C30 c2 88 30 10 125 163 10
C31 c1 88 35 20 68 179 10
C32 c3 87 30 10 67 117 10
C33 c1 85 25 10 69 159 10
C34 c2 85 35 30 123 182 10
C35 c3 67 85 20 86 185 10
C36 c1 65 85 40 57 112 10
C37 c1 65 82 10 56 165 10
C38 c2 62 80 30 67 143 10
C39 c1 60 80 10 72 158 10
C40 c1 60 85 30 159 185 10
C41 c1 58 75 20 95 155 10
C42 c1 55 80 10 34 47 10
C43 c1 55 85 20 68 176 10
C44 c2 55 82 10 36 102 10
C45 c2 20 82 10 38 149 10
C46 c2 18 80 10 111 177 10
C47 c2 2 45 10 42 116 10
C48 c3 42 5 10 114 184 10
C49 c2 42 12 10 74 126 10
C50 c1 72 35 30 163 185 10
C51 c1 55 20 19 134 194 10
C52 c3 25 30 3 29 117 10
C53 c2 20 50 5 20 78 10
