StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 1236 0
Dt d 40 50 0 0 1236 0
S0 f 40 50 0 0 1236 0
S1 f 73 52 0 0 1236 0
S2 f 90 55 0 0 1236 0
S3 f 55 79 0 0 1236 0
S4 f 69 89 0 0 1236 0
S5 f 32 80 0 0 1236 0
S6 f 39 96 0 0 1236 0
S7 f 23 80 0 0 1236 0
S8 f 4 83 0 0 1236 0
S9 f 18 58 0 0 1236 0
S10 f 1 56 0 0 1236 0
S11 f 13 31 0 0 1236 0
S12 f -5 38 0 0 1236 0
S13 f 26 37 0 0 1236 0
S14 f 28 13 0 0 1236 0
S15 f 39 31 0 0 1236 0
S16 f 48 11 0 0 1236 0
S17 f 59 17 0 0 1236 0
S18 f 73 23 0 0 1236 0
S19 f 74 32 0 0 1236 0
S20 f 90 44 0 0 1236 0
C1 c3 45 68 10 78 140 90
C2 c2 45 70 30 499 553 90
C3 c3 42 66 10 863 931 90
C4 c2 42 68 10 584 656 90
C5 c2 42 65 10 950 1026 90
C6 c1 40 69 20 683 741 90
C7 c1 40 66 20 774 836 90
C8 c1 38 68 20 1057 1125 90
C9 c1 38 70 10 958 1040 90
C10 c3 35 66 10 779 845 90
C11 c1 35 69 10 869 941 90
C12 c1 25 85 20 176 228 90
C13 c3 22 75 30 1042 1106 90
C14 c1 22 85 10 263 327 90
C15 c1 20 80 40 745 789 90
C16 c2 20 85 40 358 416 90
C17 c1 18 75 20 633 711 90
C18 c1 15 75 20 557 601 90
C19 c1 15 80 10 455 513 90
C20 c2 30 50 10 10 70 90
C21 c3 30 52 20 11 73 90
C22 c2 28 52 20 73 131 90
C23 c2 28 55 10 13 70 90
C24 c1 25 50 10 72 138 90
C25 c2 25 52 40 158 232 90
C26 c2 25 55 10 672 744 90
C27 c1 23 52 10 263 311 90
C28 c1 23 55 20 438 510 90
C29 c1 20 50 10 174 226 90
C30 c1 20 55 10 355 407 90
C31 c2 10 35 20 467 517 90
C32 c1 10 40 30 271 337 90
C33 c2 8 40 40 355 437 90
C34 c2 8 45 20 194 244 90
C35 c3 5 35 10 655 725 90
C36 c3 5 45 10 278 346 90
C37 c2 2 40 20 569 619 90
C38 c2 0 40 30 472 532 90
C39 c3 0 45 20 374 440 90
C40 c2 35 30 10 143 199 90
C41 c2 35 32 10 49 109 90
C42 c1 33 32 20 239 289 90
C43 c2 33 35 10 789 849 90
C44 c3 32 30 10 325 387 90
C45 c1 30 30 10 421 475 90
C46 c3 30 32 30 601 665 90
C47 c1 30 35 10 698 754 90
C48 c2 28 30 10 511 569 90
C49 c2 28 35 10 1011 1073 90
C50 c1 26 32 10 923 975 90
C51 c2 25 30 10 823 889 90
C52 c3 25 35 10 1042 1102 90
C53 c1 44 5 20 437 511 90
C54 c2 42 10 40 810 868 90
C55 c1 42 15 10 905 963 90
C56 c1 40 5 30 350 410 90
C57 c1 40 15 40 989 1063 90
C58 c3 38 5 30 256 320 90
C59 c1 38 15 10 66 124 90
C60 c1 35 5 20 167 223 90
C61 c3 50 30 10 980 1064 90
C62 c2 50 35 20 169 229 90
C63 c3 50 40 50 15 85 90
C64 c2 48 30 10 263 325 90
C65 c2 48 40 10 67 139 90
C66 c2 47 35 10 1068 1129 90
C67 c2 47 40 10 13 88 90
C68 c3 45 30 10 354 420 90
C69 c2 45 35 10 448 516 90
C70 c3 95 30 30 390 444 90
C71 c2 95 35 20 481 543 90
C72 c3 53 30 10 904 954 90
C73 c3 92 30 10 287 361 90
C74 c1 53 35 50 78 142 90
C75 c1 45 65 20 16 91 90
C76 c2 90 35 10 575 639 90
C77 c3 88 30 10 534 600 90
C78 c1 88 35 20 667 731 90
C79 c1 87 30 10 446 506 90
C80 c3 85 25 10 637 689 90
C81 c2 85 35 30 761 823 90
C82 c2 75 55 20 459 529 90
C83 c3 72 55 10 556 618 90
C84 c2 70 58 20 650 710 90
C85 c1 68 60 30 737 809 90
C86 c3 66 55 10 173 241 90
C87 c2 65 55 20 87 145 90
C88 c1 65 60 30 837 895 90
C89 c3 63 58 10 929 989 90
C90 c3 60 55 10 21 84 90
C91 c3 60 60 10 1010 1096 90
C92 c2 67 85 20 459 519 90
C93 c3 65 85 40 546 616 90
C94 c3 65 82 10 367 423 90
C95 c1 62 80 30 274 330 90
C96 c2 60 80 10 177 243 90
C97 c2 60 85 30 645 707 90
C98 c1 58 75 20 181 247 90
C99 c2 55 80 10 836 896 90
C100 c1 55 85 20 744 798 90
P0 p 37 61 0 0 1236 45
P1 p 71 75 0 0 1236 45
P2 p 86 46 0 0 1236 45
P3 p 55 41 0 0 1236 45
P4 p 27 18 0 0 1236 45
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 1 0 0
0 0 1 0 0
0 0 0 1 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 1 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 1 0 0 0
0 0 0 1 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 0 0
0 1 0 0 0
