StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 1236 0
Dt d 40 50 0 0 1236 0
S0 f 40 50 0 0 1236 0
S1 f 73 52 0 0 1236 0
S2 f 90 55 0 0 1236 0
S3 f 55 79 0 0 1236 0
S4 f 69 89 0 0 1236 0
S5 f 32 80 0 0 1236 0
S6 f 39 96 0 0 1236 0
S7 f 23 80 0 0 1236 0
S8 f 4 83 0 0 1236 0
S9 f 18 58 0 0 1236 0
S10 f 1 56 0 0 1236 0
S11 f 13 31 0 0 1236 0
S12 f -5 38 0 0 1236 0
S13 f 26 37 0 0 1236 0
S14 f 28 13 0 0 1236 0
S15 f 39 31 0 0 1236 0
S16 f 48 11 0 0 1236 0
S17 f 59 17 0 0 1236 0
S18 f 73 23 0 0 1236 0
S19 f 74 32 0 0 1236 0
S20 f 90 44 0 0 1236 0
C1 c1 45 68 10 19 199 90
C2 c3 45 70 30 436 616 90
C3 c3 42 66 10 807 987 90
C4 c1 42 68 10 530 710 90
C5 c2 42 65 10 898 1078 90
C6 c1 40 69 20 622 802 90
C7 c1 40 66 20 715 895 90
C8 c3 38 68 20 947 1127 90
C9 c3 38 70 10 909 1089 90
C10 c1 35 66 10 722 902 90
C11 c2 35 69 10 815 995 90
C12 c1 25 85 20 112 292 90
C13 c1 22 75 30 935 1115 90
C14 c2 22 85 10 205 385 90
C15 c3 20 80 40 677 857 90
C16 c1 20 85 40 297 477 90
C17 c3 18 75 20 582 762 90
C18 c2 15 75 20 489 669 90
C19 c2 15 80 10 394 574 90
C20 c1 30 50 10 10 190 90
C21 c2 30 52 20 11 191 90
C22 c1 28 52 20 13 193 90
C23 c1 28 55 10 13 193 90
C24 c1 25 50 10 15 195 90
C25 c1 25 52 40 105 285 90
C26 c1 25 55 10 618 798 90
C27 c3 23 52 10 197 377 90
C28 c3 23 55 20 384 564 90
C29 c1 20 50 10 110 290 90
C30 c2 20 55 10 291 471 90
C31 c1 10 35 20 402 582 90
C32 c2 10 40 30 214 394 90
C33 c2 8 40 40 306 486 90
C34 c1 8 45 20 129 309 90
C35 c1 5 35 10 600 780 90
C36 c3 5 45 10 222 402 90
C37 c2 2 40 20 504 684 90
C38 c2 0 40 30 412 592 90
C39 c2 0 45 20 317 497 90
C40 c1 35 30 10 81 261 90
C41 c3 35 32 10 19 199 90
C42 c3 33 32 20 174 354 90
C43 c1 33 35 10 729 909 90
C44 c3 32 30 10 266 446 90
C45 c1 30 30 10 358 538 90
C46 c3 30 32 30 543 723 90
C47 c1 30 35 10 636 816 90
C48 c1 28 30 10 450 630 90
C49 c1 28 35 10 946 1126 90
C50 c2 26 32 10 859 1039 90
C51 c3 25 30 10 766 946 90
C52 c3 25 35 10 944 1124 90
C53 c2 44 5 20 384 564 90
C54 c2 42 10 40 749 929 90
C55 c2 42 15 10 844 1024 90
C56 c1 40 5 30 290 470 90
C57 c3 40 15 40 931 1111 90
C58 c2 38 5 30 198 378 90
C59 c3 38 15 10 36 216 90
C60 c1 35 5 20 110 290 90
C61 c1 50 30 10 932 1112 90
C62 c2 50 35 20 109 289 90
C63 c1 50 40 50 15 195 90
C64 c1 48 30 10 204 384 90
C65 c2 48 40 10 13 193 90
C66 c1 47 35 10 949 1129 90
C67 c1 47 40 10 13 193 90
C68 c1 45 30 10 297 477 90
C69 c1 45 35 10 392 572 90
C70 c3 95 30 30 327 507 90
C71 c3 95 35 20 422 602 90
C72 c3 53 30 10 839 1019 90
C73 c3 92 30 10 234 414 90
C74 c2 53 35 50 20 200 90
C75 c3 45 65 20 16 196 90
C76 c2 90 35 10 517 697 90
C77 c3 88 30 10 477 657 90
C78 c3 88 35 20 609 789 90
C79 c2 87 30 10 386 566 90
C80 c1 85 25 10 573 753 90
C81 c2 85 35 30 702 882 90
C82 c2 75 55 20 404 584 90
C83 c2 72 55 10 497 677 90
C84 c2 70 58 20 590 770 90
C85 c1 68 60 30 683 863 90
C86 c1 66 55 10 117 297 90
C87 c3 65 55 20 26 206 90
C88 c2 65 60 30 776 956 90
C89 c3 63 58 10 869 1049 90
C90 c1 60 55 10 21 201 90
C91 c3 60 60 10 943 1123 90
C92 c3 67 85 20 399 579 90
C93 c2 65 85 40 491 671 90
C94 c3 65 82 10 305 485 90
C95 c2 62 80 30 212 392 90
C96 c3 60 80 10 120 300 90
C97 c3 60 85 30 586 766 90
C98 c3 58 75 20 124 304 90
C99 c3 55 80 10 776 956 90
C100 c2 55 85 20 681 861 90
P0 p 1 82 0 0 1236 45
P1 p 62 16 0 0 1236 45
P2 p 84 73 0 0 1236 45
P3 p 53 7 0 0 1236 45
P4 p 3 10 0 0 1236 45
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 1 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 0 0
0 1 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
