StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35 0 0 230 0
Dt d 35 35 0 0 230 0
S0 f 35 35 0 0 230 0
S1 f 61 37 0 0 230 0
S2 f 74 39 0 0 230 0
S3 f 47 57 0 0 230 0
S4 f 57 65 0 0 230 0
S5 f 29 59 0 0 230 0
S6 f 34 71 0 0 230 0
S7 f 22 58 0 0 230 0
S8 f 7 61 0 0 230 0
S9 f 18 41 0 0 230 0
S10 f 5 39 0 0 230 0
S11 f 14 20 0 0 230 0
S12 f 0 26 0 0 230 0
S13 f 24 25 0 0 230 0
S14 f 26 6 0 0 230 0
S15 f 34 20 0 0 230 0
S16 f 41 5 0 0 230 0
S17 f 50 9 0 0 230 0
S18 f 61 14 0 0 230 0
S19 f 62 21 0 0 230 0
S20 f 74 30 0 0 230 0
C1 c3 41 49 10 36 46 10
C2 c3 35 17 7 0 202 10
C3 c3 55 45 13 0 197 10
C4 c3 55 20 19 107 117 10
C5 c3 15 30 26 0 199 10
C6 c1 25 30 3 0 208 10
C7 c1 20 50 5 88 98 10
C8 c1 10 43 9 27 37 10
C9 c2 55 60 16 0 187 10
C10 c3 30 60 16 0 194 10
C11 c3 20 65 12 0 186 10
C12 c2 50 35 19 177 187 10
C13 c3 30 25 23 0 208 10
C14 c3 15 10 20 0 187 10
C15 c3 30 5 8 114 124 10
C16 c3 10 20 19 71 81 10
C17 c2 5 30 2 73 83 10
C18 c3 20 40 12 0 204 10
C19 c3 15 60 17 0 187 10
C20 c3 45 65 9 159 169 10
C21 c1 45 20 11 0 201 10
C22 c3 45 10 18 0 193 10
C23 c3 55 5 29 0 183 10
C24 c1 65 35 3 0 190 10
C25 c1 65 20 6 0 186 10
C26 c2 45 30 17 0 208 10
C27 c2 35 40 16 173 183 10
C28 c2 41 37 16 0 213 10
C29 c3 64 42 9 117 127 10
C30 c3 40 60 21 163 173 10
C31 c3 31 52 27 0 202 10
C32 c3 35 69 23 0 186 10
C33 c2 53 52 11 0 195 10
C34 c1 65 55 14 0 183 10
C35 c3 63 65 8 0 178 10
C36 c2 2 60 5 78 88 10
C37 c1 20 20 8 188 198 10
C38 c2 5 5 16 63 73 10
C39 c3 60 12 31 50 60 10
C40 c3 40 25 9 34 44 10
C41 c1 42 7 5 181 191 10
C42 c1 24 12 5 147 157 10
C43 c3 23 3 7 0 185 10
C44 c1 11 14 18 171 181 10
C45 c2 6 38 16 0 190 10
C46 c2 2 48 1 50 60 10
C47 c1 8 56 27 0 185 10
C48 c3 13 52 36 0 192 10
C49 c2 6 68 30 0 176 10
C50 c2 47 47 13 0 203 10
C51 c3 49 58 10 0 193 10
C52 c2 27 43 9 111 121 10
C53 c1 37 31 14 0 215 10
C54 c3 57 29 18 88 98 10
C55 c1 63 23 2 0 189 10
C56 c1 53 12 6 58 68 10
C57 c2 32 12 7 186 196 10
C58 c3 36 26 18 0 210 10
C59 c3 21 24 28 0 202 10
C60 c3 17 34 3 0 201 10
C61 c2 12 24 13 29 39 10
C62 c3 24 58 19 0 194 10
C63 c2 27 69 10 0 185 10
C64 c3 15 77 9 111 121 10
C65 c1 62 77 20 68 78 10
C66 c1 49 73 25 66 76 10
C67 c1 67 5 25 0 176 10
C68 c2 56 39 36 57 67 10
C69 c1 37 47 6 151 161 10
C70 c1 37 56 5 0 198 10
C71 c2 57 68 15 117 127 10
C72 c1 47 16 25 111 121 10
C73 c1 44 17 9 136 146 10
C74 c1 46 13 8 0 195 10
C75 c1 49 11 18 0 192 10
C76 c1 49 42 13 183 193 10
C77 c1 53 43 14 150 160 10
C78 c3 61 52 3 94 104 10
C79 c2 57 48 23 90 100 10
C80 c1 56 37 6 0 198 10
C81 c1 55 54 26 0 192 10
C82 c2 15 47 16 169 179 10
C83 c2 14 37 11 0 198 10
C84 c2 11 31 7 96 106 10
C85 c3 16 22 41 93 103 10
C86 c1 4 18 35 99 109 10
C87 c1 28 18 26 166 176 10
C88 c2 26 52 9 166 176 10
C89 c2 26 35 15 45 55 10
C90 c3 31 67 3 69 79 10
C91 c3 15 19 1 87 97 10
C92 c1 22 22 2 124 134 10
C93 c1 18 24 22 0 199 10
