StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 240.0 0.0
Dt d 40 50.0 0.0 0.0 240.0 0.0
C1 c3 25 85.0 20.0 161.0 191.0 10.0
C2 c3 22 75.0 30.0 0.0 199.0 10.0
C3 c3 22 85.0 10.0 0.0 190.0 10.0
C4 c1 20 80.0 40.0 61.0 91.0 10.0
C5 c1 20 85.0 20.0 0.0 189.0 10.0
C6 c3 18 75.0 20.0 0.0 196.0 10.0
C7 c1 15 75.0 20.0 102.0 132.0 10.0
C8 c3 15 80.0 10.0 0.0 190.0 10.0
C9 c2 10 35.0 20.0 0.0 196.0 10.0
C10 c2 10 40.0 30.0 0.0 198.0 10.0
C11 c3 8 40.0 40.0 0.0 196.0 10.0
C12 c1 8 45.0 20.0 111.0 141.0 10.0
C13 c1 5 35.0 10.0 0.0 191.0 10.0
C14 c2 5 45.0 10.0 0.0 194.0 10.0
C15 c1 2 40.0 20.0 0.0 190.0 10.0
C16 c2 0 40.0 20.0 154.0 184.0 10.0
C17 c1 0 45.0 20.0 0.0 189.0 10.0
C18 c2 44 5.0 20.0 0.0 184.0 10.0
C19 c3 42 10.0 40.0 0.0 189.0 10.0
C20 c3 42 15.0 10.0 119.0 149.0 10.0
C21 c1 40 5.0 10.0 0.0 185.0 10.0
C22 c3 40 15.0 40.0 0.0 195.0 10.0
C23 c1 38 5.0 30.0 0.0 184.0 10.0
C24 c2 38 15.0 10.0 0.0 194.0 10.0
C25 c1 35 5.0 20.0 0.0 184.0 10.0
C26 c1 95 30.0 30.0 0.0 171.0 10.0
C27 c2 95 35.0 20.0 0.0 172.0 10.0
C28 c1 92 30.0 10.0 0.0 174.0 10.0
C29 c1 90 35.0 10.0 128.0 158.0 10.0
C30 c1 88 30.0 10.0 0.0 178.0 10.0
C31 c3 88 35.0 20.0 0.0 179.0 10.0
C32 c2 87 30.0 10.0 0.0 178.0 10.0
C33 c1 85 25.0 10.0 0.0 178.0 10.0
C34 c3 85 35.0 30.0 0.0 182.0 10.0
C35 c2 67 85.0 20.0 0.0 185.0 10.0
C36 c3 65 85.0 40.0 57.0 87.0 10.0
C37 c2 65 82.0 10.0 0.0 189.0 10.0
C38 c3 62 80.0 30.0 90.0 120.0 10.0
C39 c2 60 80.0 10.0 100.0 130.0 10.0
C40 c1 60 85.0 30.0 0.0 189.0 10.0
C41 c1 58 75.0 20.0 110.0 140.0 10.0
C42 c1 55 80.0 10.0 34.0 64.0 10.0
C43 c3 55 85.0 20.0 0.0 191.0 10.0
C44 c3 55 82.0 10.0 0.0 194.0 10.0
C45 c1 20 82.0 10.0 0.0 192.0 10.0
C46 c3 18 80.0 10.0 0.0 192.0 10.0
C47 c3 2 45.0 10.0 0.0 191.0 10.0
C48 c1 42 5.0 10.0 0.0 184.0 10.0
C49 c1 42 12.0 10.0 0.0 191.0 10.0
C50 c1 72 35.0 30.0 0.0 194.0 10.0
C51 c1 55 20.0 19.0 0.0 196.0 10.0
C52 c2 25 30.0 3.0 58.0 88.0 10.0
C53 c2 20 50.0 5.0 0.0 210.0 10.0
C54 c2 55 60.0 16.0 0.0 211.0 10.0
C55 c1 30 60.0 16.0 0.0 215.0 10.0
C56 c2 50 35.0 19.0 133.0 163.0 10.0
C57 c2 30 25.0 23.0 0.0 203.0 10.0
C58 c1 15 10.0 20.0 0.0 182.0 10.0
C59 c1 10 20.0 19.0 0.0 187.0 10.0
C60 c3 15 60.0 17.0 0.0 203.0 10.0
C61 c2 45 65.0 9.0 184.0 214.0 10.0
C62 c3 65 35.0 3.0 0.0 200.0 10.0
C63 c3 65 20.0 6.0 0.0 190.0 10.0
C64 c1 45 30.0 17.0 65.0 95.0 10.0
C65 c3 35 40.0 16.0 31.0 61.0 10.0
C66 c2 41 37.0 16.0 0.0 216.0 10.0
C67 c3 64 42.0 9.0 0.0 204.0 10.0
C68 c3 40 60.0 21.0 0.0 220.0 10.0
C69 c1 31 52.0 27.0 10.0 40.0 10.0
C70 c3 35 69.0 23.0 0.0 210.0 10.0
C71 c2 65 55.0 14.0 0.0 204.0 10.0
C72 c2 63 65.0 8.0 0.0 202.0 10.0
C73 c3 2 60.0 5.0 95.0 125.0 10.0
C74 c3 20 20.0 8.0 0.0 193.0 10.0
C75 c2 5 5.0 16.0 0.0 158.0 10.0
C76 c2 60 12.0 31.0 0.0 187.0 10.0
C77 c3 23 3.0 7.0 90.0 120.0 10.0
C78 c2 8 56.0 27.0 0.0 197.0 10.0
C79 c1 6 68.0 30.0 53.0 83.0 10.0
