StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35 0 0 230 0
Dt d 35 35 0 0 230 0
S0 f 35 35 0 0 230 0
S1 f 61 37 0 0 230 0
S2 f 74 39 0 0 230 0
S3 f 47 57 0 0 230 0
S4 f 57 65 0 0 230 0
S5 f 29 59 0 0 230 0
S6 f 34 71 0 0 230 0
S7 f 22 58 0 0 230 0
S8 f 7 61 0 0 230 0
S9 f 18 41 0 0 230 0
S10 f 5 39 0 0 230 0
S11 f 14 20 0 0 230 0
S12 f 0 26 0 0 230 0
S13 f 24 25 0 0 230 0
S14 f 26 6 0 0 230 0
S15 f 34 20 0 0 230 0
S16 f 41 5 0 0 230 0
S17 f 50 9 0 0 230 0
S18 f 61 14 0 0 230 0
S19 f 62 21 0 0 230 0
S20 f 74 30 0 0 230 0
C1 c3 41 49 10 36 46 10
C2 c3 35 17 7 97 107 10
C3 c2 55 45 13 28 38 10
C4 c2 55 20 19 107 117 10
C5 c2 15 30 26 163 173 10
C6 c1 25 30 3 95 105 10
C7 c3 20 50 5 88 98 10
C8 c2 10 43 9 27 37 10
C9 c1 55 60 16 70 80 10
C10 c2 30 60 16 157 167 10
C11 c1 20 65 12 61 71 10
C12 c2 50 35 19 177 187 10
C13 c3 30 25 23 198 208 10
C14 c3 15 10 20 157 167 10
C15 c1 30 5 8 114 124 10
C16 c3 10 20 19 71 81 10
C17 c1 5 30 2 73 83 10
C18 c3 20 40 12 127 137 10
C19 c3 15 60 17 48 58 10
C20 c3 45 65 9 159 169 10
C21 c1 45 20 11 23 33 10
C22 c3 45 10 18 50 60 10
C23 c1 55 5 29 119 129 10
C24 c1 65 35 3 180 190 10
C25 c2 65 20 6 137 147 10
C26 c1 45 30 17 174 184 10
C27 c3 35 40 16 173 183 10
C28 c1 41 37 16 203 213 10
C29 c3 64 42 9 117 127 10
C30 c1 40 60 21 163 173 10
C31 c1 31 52 27 25 35 10
C32 c1 35 69 23 55 65 10
C33 c2 53 52 11 54 64 10
C34 c1 65 55 14 82 92 10
C35 c2 63 65 8 125 135 10
C36 c3 2 60 5 78 88 10
C37 c1 20 20 8 188 198 10
C38 c2 5 5 16 63 73 10
C39 c1 60 12 31 50 60 10
C40 c1 40 25 9 34 44 10
C41 c1 42 7 5 181 191 10
C42 c2 24 12 5 147 157 10
C43 c2 23 3 7 43 53 10
C44 c2 11 14 18 171 181 10
C45 c1 6 38 16 125 135 10
C46 c3 2 48 1 50 60 10
C47 c3 8 56 27 156 166 10
C48 c2 13 52 36 147 157 10
C49 c1 6 68 30 152 162 10
C50 c1 47 47 13 118 128 10
C51 c2 49 58 10 178 188 10
C52 c2 27 43 9 111 121 10
C53 c1 37 31 14 167 177 10
C54 c3 57 29 18 88 98 10
C55 c2 63 23 2 80 90 10
C56 c2 53 12 6 58 68 10
C57 c1 32 12 7 186 196 10
C58 c3 36 26 18 112 122 10
C59 c2 21 24 28 101 111 10
C60 c2 17 34 3 20 30 10
C61 c2 12 24 13 29 39 10
C62 c1 24 58 19 41 51 10
C63 c1 27 69 10 132 142 10
C64 c2 15 77 9 111 121 10
C65 c2 62 77 20 68 78 10
C66 c1 49 73 25 66 76 10
C67 c2 67 5 25 143 153 10
C68 c2 56 39 36 57 67 10
C69 c3 37 47 6 151 161 10
C70 c3 37 56 5 49 59 10
C71 c2 57 68 15 117 127 10
C72 c1 47 16 25 111 121 10
C73 c1 44 17 9 136 146 10
C74 c2 46 13 8 27 37 10
C75 c2 49 11 18 59 69 10
C76 c3 49 42 13 183 193 10
C77 c1 53 43 14 150 160 10
C78 c2 61 52 3 94 104 10
C79 c2 57 48 23 90 100 10
C80 c1 56 37 6 108 118 10
C81 c3 55 54 26 34 44 10
C82 c2 15 47 16 169 179 10
C83 c2 14 37 11 144 154 10
C84 c3 11 31 7 96 106 10
C85 c1 16 22 41 93 103 10
C86 c2 4 18 35 99 109 10
C87 c3 28 18 26 166 176 10
C88 c3 26 52 9 166 176 10
C89 c2 26 35 15 45 55 10
C90 c1 31 67 3 69 79 10
C91 c2 15 19 1 87 97 10
C92 c3 22 22 2 124 134 10
C93 c3 18 24 22 113 123 10
