StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 1236.0 0.0
Dt d 40 50.0 0.0 0.0 1236.0 0.0
C1 c2 45 68.0 10.0 19.0 379.0 90.0
C2 c1 45 70.0 30.0 346.0 706.0 90.0
C3 c2 42 66.0 10.0 717.0 1077.0 90.0
C4 c2 42 68.0 10.0 440.0 800.0 90.0
C5 c3 42 65.0 10.0 770.0 1130.0 90.0
C6 c2 40 69.0 20.0 532.0 892.0 90.0
C7 c1 40 66.0 20.0 625.0 985.0 90.0
C8 c2 38 68.0 20.0 767.0 1127.0 90.0
C9 c3 38 70.0 10.0 765.0 1125.0 90.0
C10 c2 35 66.0 10.0 632.0 992.0 90.0
C11 c3 35 69.0 10.0 725.0 1085.0 90.0
C12 c3 25 85.0 20.0 39.0 399.0 90.0
C13 c1 22 75.0 30.0 755.0 1115.0 90.0
C14 c1 22 85.0 10.0 115.0 475.0 90.0
C15 c2 20 80.0 40.0 587.0 947.0 90.0
C16 c3 20 85.0 40.0 207.0 567.0 90.0
C17 c1 18 75.0 20.0 492.0 852.0 90.0
C18 c2 15 75.0 20.0 399.0 759.0 90.0
C19 c1 15 80.0 10.0 304.0 664.0 90.0
C20 c1 30 50.0 10.0 10.0 370.0 90.0
C21 c3 30 52.0 20.0 11.0 371.0 90.0
C22 c1 28 52.0 20.0 13.0 373.0 90.0
C23 c3 28 55.0 10.0 13.0 373.0 90.0
C24 c1 25 50.0 10.0 15.0 375.0 90.0
C25 c1 25 52.0 40.0 16.0 376.0 90.0
C26 c3 25 55.0 10.0 528.0 888.0 90.0
C27 c1 23 52.0 10.0 107.0 467.0 90.0
C28 c1 23 55.0 20.0 294.0 654.0 90.0
C29 c2 20 50.0 10.0 20.0 380.0 90.0
C30 c2 20 55.0 10.0 201.0 561.0 90.0
C31 c3 10 35.0 20.0 312.0 672.0 90.0
C32 c2 10 40.0 30.0 124.0 484.0 90.0
C33 c1 8 40.0 40.0 216.0 576.0 90.0
C34 c3 8 45.0 20.0 39.0 399.0 90.0
C35 c3 5 35.0 10.0 510.0 870.0 90.0
C36 c3 5 45.0 10.0 132.0 492.0 90.0
C37 c2 2 40.0 20.0 414.0 774.0 90.0
C38 c2 0 40.0 30.0 322.0 682.0 90.0
C39 c1 0 45.0 20.0 227.0 587.0 90.0
C40 c3 35 30.0 10.0 21.0 381.0 90.0
C41 c1 35 32.0 10.0 19.0 379.0 90.0
C42 c1 33 32.0 20.0 84.0 444.0 90.0
C43 c1 33 35.0 10.0 639.0 999.0 90.0
C44 c3 32 30.0 10.0 176.0 536.0 90.0
C45 c2 30 30.0 10.0 268.0 628.0 90.0
C46 c2 30 32.0 30.0 453.0 813.0 90.0
C47 c1 30 35.0 10.0 546.0 906.0 90.0
C48 c1 28 30.0 10.0 360.0 720.0 90.0
C49 c1 28 35.0 10.0 766.0 1126.0 90.0
C50 c3 26 32.0 10.0 763.0 1123.0 90.0
C51 c2 25 30.0 10.0 676.0 1036.0 90.0
C52 c3 25 35.0 10.0 764.0 1124.0 90.0
C53 c1 44 5.0 20.0 294.0 654.0 90.0
C54 c3 42 10.0 40.0 659.0 1019.0 90.0
C55 c2 42 15.0 10.0 750.0 1110.0 90.0
C56 c2 40 5.0 30.0 200.0 560.0 90.0
C57 c2 40 15.0 40.0 751.0 1111.0 90.0
C58 c2 38 5.0 30.0 110.0 470.0 90.0
C59 c3 38 15.0 10.0 36.0 396.0 90.0
C60 c2 35 5.0 20.0 110.0 470.0 90.0
C61 c3 50 30.0 10.0 763.0 1123.0 90.0
C62 c3 50 35.0 20.0 19.0 379.0 90.0
C63 c2 50 40.0 50.0 15.0 375.0 90.0
C64 c1 48 30.0 10.0 114.0 474.0 90.0
C65 c1 48 40.0 10.0 13.0 373.0 90.0
C66 c2 47 35.0 10.0 769.0 1129.0 90.0
C67 c1 47 40.0 10.0 13.0 373.0 90.0
C68 c1 45 30.0 10.0 207.0 567.0 90.0
C69 c1 45 35.0 10.0 302.0 662.0 90.0
C70 c3 95 30.0 30.0 237.0 597.0 90.0
C71 c2 95 35.0 20.0 332.0 692.0 90.0
C72 c2 53 30.0 10.0 749.0 1109.0 90.0
C73 c3 92 30.0 10.0 187.0 547.0 90.0
C74 c1 53 35.0 50.0 20.0 380.0 90.0
C75 c3 45 65.0 20.0 16.0 376.0 90.0
C76 c1 90 35.0 10.0 427.0 787.0 90.0
C77 c3 88 30.0 10.0 387.0 747.0 90.0
C78 c1 88 35.0 20.0 519.0 879.0 90.0
C79 c1 87 30.0 10.0 296.0 656.0 90.0
C80 c3 85 25.0 10.0 483.0 843.0 90.0
C81 c3 85 35.0 30.0 612.0 972.0 90.0
C82 c2 75 55.0 20.0 314.0 674.0 90.0
C83 c2 72 55.0 10.0 407.0 767.0 90.0
C84 c1 70 58.0 20.0 500.0 860.0 90.0
C85 c1 68 60.0 30.0 593.0 953.0 90.0
C86 c2 66 55.0 10.0 27.0 387.0 90.0
C87 c3 65 55.0 20.0 26.0 386.0 90.0
C88 c1 65 60.0 30.0 686.0 1046.0 90.0
C89 c2 63 58.0 10.0 761.0 1121.0 90.0
C90 c3 60 55.0 10.0 21.0 381.0 90.0
C91 c3 60 60.0 10.0 763.0 1123.0 90.0
C92 c3 67 85.0 20.0 309.0 669.0 90.0
C93 c1 65 85.0 40.0 401.0 761.0 90.0
C94 c1 65 82.0 10.0 215.0 575.0 90.0
C95 c3 62 80.0 30.0 122.0 482.0 90.0
C96 c1 60 80.0 10.0 37.0 397.0 90.0
C97 c3 60 85.0 30.0 496.0 856.0 90.0
