StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 240.0 0.0
Dt d 40 50.0 0.0 0.0 240.0 0.0
C1 c3 25 85.0 20.0 131.0 191.0 10.0
C2 c3 22 75.0 30.0 69.0 129.0 10.0
C3 c2 22 85.0 10.0 98.0 158.0 10.0
C4 c1 20 80.0 40.0 46.0 106.0 10.0
C5 c3 20 85.0 20.0 124.0 184.0 10.0
C6 c3 18 75.0 20.0 90.0 150.0 10.0
C7 c1 15 75.0 20.0 87.0 147.0 10.0
C8 c3 15 80.0 10.0 80.0 140.0 10.0
C9 c1 10 35.0 20.0 108.0 168.0 10.0
C10 c2 10 40.0 30.0 74.0 134.0 10.0
C11 c3 8 40.0 40.0 71.0 131.0 10.0
C12 c2 8 45.0 20.0 96.0 156.0 10.0
C13 c3 5 35.0 10.0 39.0 99.0 10.0
C14 c1 5 45.0 10.0 36.0 96.0 10.0
C15 c2 2 40.0 20.0 88.0 148.0 10.0
C16 c1 0 40.0 20.0 128.0 188.0 10.0
C17 c1 0 45.0 20.0 129.0 189.0 10.0
C18 c2 44 5.0 20.0 64.0 124.0 10.0
C19 c2 42 10.0 40.0 48.0 108.0 10.0
C20 c3 42 15.0 10.0 104.0 164.0 10.0
C21 c1 40 5.0 10.0 125.0 185.0 10.0
C22 c2 40 15.0 40.0 91.0 151.0 10.0
C23 c3 38 5.0 30.0 74.0 134.0 10.0
C24 c3 38 15.0 10.0 93.0 153.0 10.0
C25 c2 35 5.0 20.0 96.0 156.0 10.0
C26 c3 95 30.0 30.0 88.0 148.0 10.0
C27 c2 95 35.0 20.0 112.0 172.0 10.0
C28 c3 92 30.0 10.0 114.0 174.0 10.0
C29 c2 90 35.0 10.0 113.0 173.0 10.0
C30 c3 88 30.0 10.0 114.0 174.0 10.0
C31 c3 88 35.0 20.0 87.0 147.0 10.0
C32 c1 87 30.0 10.0 67.0 127.0 10.0
C33 c1 85 25.0 10.0 84.0 144.0 10.0
C34 c3 85 35.0 30.0 122.0 182.0 10.0
C35 c3 67 85.0 20.0 125.0 185.0 10.0
C36 c1 65 85.0 40.0 57.0 117.0 10.0
C37 c1 65 82.0 10.0 56.0 116.0 10.0
C38 c1 62 80.0 30.0 75.0 135.0 10.0
C39 c3 60 80.0 10.0 85.0 145.0 10.0
C40 c2 60 85.0 30.0 129.0 189.0 10.0
C41 c3 58 75.0 20.0 95.0 155.0 10.0
C42 c2 55 80.0 10.0 34.0 94.0 10.0
C43 c2 55 85.0 20.0 92.0 152.0 10.0
C44 c2 55 82.0 10.0 36.0 96.0 10.0
C45 c1 20 82.0 10.0 38.0 98.0 10.0
C46 c3 18 80.0 10.0 114.0 174.0 10.0
C47 c1 2 45.0 10.0 49.0 109.0 10.0
C48 c3 42 5.0 10.0 124.0 184.0 10.0
C49 c3 42 12.0 10.0 70.0 130.0 10.0
C50 c1 72 35.0 30.0 134.0 194.0 10.0
C51 c2 55 20.0 19.0 134.0 194.0 10.0
C52 c3 25 30.0 3.0 43.0 103.0 10.0
C53 c3 20 50.0 5.0 20.0 80.0 10.0
C54 c1 55 60.0 16.0 151.0 211.0 10.0
C55 c1 30 60.0 16.0 15.0 75.0 10.0
C56 c2 50 35.0 19.0 118.0 178.0 10.0
C57 c3 30 25.0 23.0 27.0 87.0 10.0
C58 c2 15 10.0 20.0 56.0 116.0 10.0
C59 c2 10 20.0 19.0 50.0 110.0 10.0
C60 c3 15 60.0 17.0 143.0 203.0 10.0
C61 c2 45 65.0 9.0 154.0 214.0 10.0
C62 c1 65 35.0 3.0 30.0 90.0 10.0
C63 c3 65 20.0 6.0 46.0 106.0 10.0
C64 c2 45 30.0 17.0 50.0 110.0 10.0
C65 c2 35 40.0 16.0 16.0 76.0 10.0
C66 c3 41 37.0 16.0 14.0 74.0 10.0
C67 c3 64 42.0 9.0 144.0 204.0 10.0
C68 c2 40 60.0 21.0 84.0 144.0 10.0
C69 c3 31 52.0 27.0 10.0 70.0 10.0
C70 c2 35 69.0 23.0 68.0 128.0 10.0
C71 c2 65 55.0 14.0 35.0 95.0 10.0
C72 c3 63 65.0 8.0 91.0 151.0 10.0
C73 c3 2 60.0 5.0 80.0 140.0 10.0
C74 c2 20 20.0 8.0 104.0 164.0 10.0
C75 c2 5 5.0 16.0 65.0 125.0 10.0
C76 c3 60 12.0 31.0 55.0 115.0 10.0
C77 c3 23 3.0 7.0 75.0 135.0 10.0
C78 c2 8 56.0 27.0 62.0 122.0 10.0
C79 c3 6 68.0 30.0 39.0 99.0 10.0
