StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 3390.0 0.0
Dt d 40 50.0 0.0 0.0 3390.0 0.0
C1 c1 52 75.0 10.0 804.0 1328.0 90.0
C2 c2 45 70.0 30.0 935.0 1393.0 90.0
C3 c3 62 69.0 10.0 30.0 599.0 90.0
C4 c1 60 66.0 10.0 26.0 622.0 90.0
C5 c1 42 65.0 10.0 1036.0 1668.0 90.0
C6 c1 16 42.0 20.0 2377.0 2871.0 90.0
C7 c2 58 70.0 20.0 44.0 564.0 90.0
C8 c1 34 60.0 20.0 12.0 578.0 90.0
C9 c1 28 70.0 10.0 24.0 706.0 90.0
C10 c1 35 66.0 10.0 17.0 568.0 90.0
C11 c1 35 69.0 10.0 20.0 614.0 90.0
C12 c2 25 85.0 20.0 366.0 810.0 90.0
C13 c1 22 75.0 30.0 129.0 663.0 90.0
C14 c2 22 85.0 10.0 413.0 949.0 90.0
C15 c3 20 80.0 40.0 301.0 681.0 90.0
C16 c3 20 85.0 40.0 529.0 1017.0 90.0
C17 c2 18 75.0 20.0 735.0 1381.0 90.0
C18 c3 15 75.0 20.0 776.0 1154.0 90.0
C19 c1 15 80.0 10.0 626.0 1114.0 90.0
C20 c2 30 50.0 10.0 2792.0 3290.0 90.0
C21 c2 30 56.0 20.0 2772.0 3288.0 90.0
C22 c3 28 52.0 20.0 2793.0 3287.0 90.0
C23 c1 14 66.0 10.0 1018.0 1494.0 90.0
C24 c3 25 50.0 10.0 2728.0 3282.0 90.0
C25 c1 22 66.0 40.0 850.0 1466.0 90.0
C26 c1 8 62.0 10.0 1057.0 1651.0 90.0
C27 c3 23 52.0 10.0 2712.0 3112.0 90.0
C28 c3 4 55.0 20.0 1373.0 1973.0 90.0
C29 c2 20 50.0 10.0 2505.0 2939.0 90.0
C30 c3 20 55.0 10.0 2596.0 3038.0 90.0
C31 c1 10 35.0 20.0 2125.0 2555.0 90.0
C32 c1 10 40.0 30.0 2249.0 2805.0 90.0
C33 c1 8 40.0 40.0 2098.0 2772.0 90.0
C34 c3 8 45.0 20.0 1566.0 1982.0 90.0
C35 c3 5 35.0 10.0 1954.0 2536.0 90.0
C36 c2 5 45.0 10.0 1584.0 2150.0 90.0
C37 c3 2 40.0 20.0 1940.0 2358.0 90.0
C38 c1 0 40.0 30.0 1803.0 2311.0 90.0
C39 c3 0 45.0 20.0 1689.0 2235.0 90.0
C40 c2 36 18.0 10.0 811.0 1285.0 90.0
C41 c1 35 32.0 10.0 19.0 521.0 90.0
C42 c3 33 32.0 20.0 78.0 506.0 90.0
C43 c1 33 35.0 10.0 17.0 519.0 90.0
C44 c1 32 20.0 10.0 693.0 1215.0 90.0
C45 c2 30 30.0 10.0 534.0 990.0 90.0
C46 c2 34 25.0 30.0 590.0 1126.0 90.0
C47 c2 30 35.0 10.0 153.0 621.0 90.0
C48 c2 36 40.0 10.0 11.0 493.0 90.0
C49 c1 48 20.0 10.0 1779.0 2299.0 90.0
C50 c3 26 32.0 10.0 355.0 795.0 90.0
C51 c1 25 30.0 10.0 391.0 943.0 90.0
C52 c1 25 35.0 10.0 231.0 733.0 90.0
C53 c3 44 5.0 20.0 1442.0 2060.0 90.0
C54 c2 42 10.0 40.0 1605.0 2087.0 90.0
C55 c3 42 15.0 10.0 1698.0 2184.0 90.0
C56 c1 40 5.0 30.0 1408.0 1906.0 90.0
C57 c1 38 15.0 40.0 973.0 1589.0 90.0
C58 c2 38 5.0 30.0 1297.0 1833.0 90.0
C59 c3 38 10.0 10.0 1133.0 1619.0 90.0
C60 c2 35 5.0 20.0 1234.0 1710.0 90.0
C61 c3 50 30.0 10.0 2070.0 2768.0 90.0
C62 c3 50 35.0 20.0 2450.0 2950.0 90.0
C63 c1 50 40.0 50.0 1701.0 2279.0 90.0
C64 c2 48 30.0 10.0 2068.0 2586.0 90.0
C65 c3 44 25.0 10.0 1838.0 2434.0 90.0
C66 c1 47 35.0 10.0 2538.0 3048.0 90.0
C67 c3 47 40.0 10.0 1774.0 2392.0 90.0
C68 c2 42 30.0 10.0 1954.0 2508.0 90.0
C69 c1 45 35.0 10.0 2598.0 3172.0 90.0
C70 c1 95 30.0 30.0 888.0 1342.0 90.0
C71 c1 95 35.0 20.0 760.0 1280.0 90.0
C72 c1 53 30.0 10.0 2300.0 2724.0 90.0
C73 c1 92 30.0 10.0 900.0 1516.0 90.0
C74 c1 53 35.0 50.0 2342.0 2872.0 90.0
C75 c3 45 65.0 20.0 948.0 1570.0 90.0
C76 c2 90 35.0 10.0 659.0 1191.0 90.0
C77 c3 72 45.0 10.0 1419.0 1969.0 90.0
C78 c1 78 40.0 20.0 1327.0 1865.0 90.0
C79 c3 87 30.0 10.0 1149.0 1655.0 90.0
C80 c3 85 25.0 10.0 1085.0 1529.0 90.0
C81 c3 85 35.0 30.0 1236.0 1758.0 90.0
C82 c3 75 55.0 20.0 299.0 877.0 90.0
C83 c3 72 55.0 10.0 237.0 753.0 90.0
C84 c1 70 58.0 20.0 150.0 652.0 90.0
C85 c1 86 46.0 30.0 522.0 1124.0 90.0
C86 c1 66 55.0 10.0 27.0 592.0 90.0
C87 c3 64 46.0 20.0 1545.0 2039.0 90.0
C88 c1 65 60.0 30.0 27.0 522.0 90.0
C89 c3 56 64.0 10.0 22.0 526.0 90.0
C90 c2 60 55.0 10.0 21.0 547.0 90.0
C91 c3 60 60.0 10.0 23.0 728.0 90.0
C92 c2 67 85.0 20.0 429.0 937.0 90.0
C93 c1 42 58.0 40.0 1154.0 1744.0 90.0
C94 c3 65 82.0 10.0 356.0 822.0 90.0
C95 c3 62 80.0 30.0 264.0 728.0 90.0
C96 c2 62 40.0 10.0 1608.0 2168.0 90.0
C97 c2 60 85.0 30.0 520.0 1040.0 90.0
C98 c3 58 75.0 20.0 122.0 676.0 90.0
C99 c1 55 80.0 10.0 716.0 1224.0 90.0
C100 c2 55 85.0 20.0 647.0 1103.0 90.0
P0 p 81 84.0 0.0 0.0 3390.0 45.0
P1 p 86 57.0 0.0 0.0 3390.0 45.0
P2 p 9 6.0 0.0 0.0 3390.0 45.0
P3 p 72 18.0 0.0 0.0 3390.0 45.0
P4 p 21 5.0 0.0 0.0 3390.0 45.0
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
