StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 960.0 0.0
Dt d 40 50.0 0.0 0.0 960.0 0.0
C1 c1 25 85.0 20.0 254.0 466.0 10.0
C2 c2 22 75.0 30.0 31.0 494.0 10.0
C3 c3 22 85.0 10.0 48.0 748.0 10.0
C4 c1 20 80.0 40.0 681.0 863.0 10.0
C5 c1 20 85.0 20.0 395.0 909.0 10.0
C6 c1 18 75.0 20.0 77.0 559.0 10.0
C7 c2 15 75.0 20.0 95.0 283.0 10.0
C8 c1 15 80.0 10.0 316.0 684.0 10.0
C9 c1 10 35.0 20.0 475.0 916.0 10.0
C10 c1 10 40.0 30.0 317.0 615.0 10.0
C11 c1 8 40.0 40.0 284.0 638.0 10.0
C12 c2 8 45.0 20.0 711.0 917.0 10.0
C13 c1 5 35.0 10.0 39.0 393.0 10.0
C14 c2 5 45.0 10.0 61.0 455.0 10.0
C15 c3 2 40.0 20.0 648.0 910.0 10.0
C16 c3 0 40.0 20.0 42.0 464.0 10.0
C17 c2 0 45.0 20.0 93.0 379.0 10.0
C18 c3 44 5.0 20.0 590.0 904.0 10.0
C19 c1 42 10.0 40.0 41.0 432.0 10.0
C20 c2 42 15.0 10.0 153.0 383.0 10.0
C21 c2 40 5.0 10.0 355.0 809.0 10.0
C22 c3 40 15.0 40.0 503.0 859.0 10.0
C23 c1 38 5.0 30.0 46.0 634.0 10.0
C24 c3 38 15.0 10.0 64.0 378.0 10.0
C25 c1 35 5.0 20.0 46.0 370.0 10.0
C26 c1 95 30.0 30.0 543.0 891.0 10.0
C27 c3 95 35.0 20.0 309.0 892.0 10.0
C28 c3 92 30.0 10.0 56.0 478.0 10.0
C29 c2 90 35.0 10.0 401.0 721.0 10.0
C30 c3 88 30.0 10.0 324.0 628.0 10.0
C31 c1 88 35.0 20.0 151.0 899.0 10.0
C32 c1 87 30.0 10.0 52.0 403.0 10.0
C33 c1 85 25.0 10.0 389.0 898.0 10.0
C34 c3 85 35.0 30.0 48.0 435.0 10.0
C35 c3 67 85.0 20.0 361.0 905.0 10.0
C36 c2 65 85.0 40.0 392.0 762.0 10.0
C37 c3 65 82.0 10.0 41.0 627.0 10.0
C38 c1 62 80.0 30.0 38.0 495.0 10.0
C39 c3 60 80.0 10.0 415.0 913.0 10.0
C40 c2 60 85.0 30.0 443.0 701.0 10.0
C41 c1 58 75.0 20.0 122.0 512.0 10.0
C42 c3 55 80.0 10.0 480.0 680.0 10.0
C43 c1 55 85.0 20.0 39.0 620.0 10.0
C44 c1 55 82.0 10.0 304.0 716.0 10.0
C45 c2 20 82.0 10.0 318.0 912.0 10.0
C46 c2 18 80.0 10.0 498.0 912.0 10.0
C47 c2 2 45.0 10.0 95.0 543.0 10.0
C48 c2 42 5.0 10.0 46.0 474.0 10.0
C49 c1 42 12.0 10.0 87.0 449.0 10.0
C50 c3 72 35.0 30.0 673.0 914.0 10.0
C51 c1 55 20.0 19.0 346.0 738.0 10.0
C52 c1 25 30.0 3.0 360.0 866.0 10.0
C53 c3 20 50.0 5.0 136.0 518.0 10.0
C54 c2 55 60.0 16.0 439.0 795.0 10.0
C55 c3 30 60.0 16.0 379.0 935.0 10.0
C56 c1 50 35.0 19.0 19.0 499.0 10.0
C57 c1 30 25.0 23.0 117.0 455.0 10.0
C58 c2 15 10.0 20.0 334.0 672.0 10.0
C59 c3 10 20.0 19.0 536.0 894.0 10.0
C60 c2 15 60.0 17.0 27.0 429.0 10.0
C61 c3 45 65.0 9.0 175.0 934.0 10.0
C62 c3 65 35.0 3.0 30.0 396.0 10.0
C63 c1 65 20.0 6.0 111.0 641.0 10.0
C64 c2 45 30.0 17.0 547.0 829.0 10.0
C65 c3 35 40.0 16.0 12.0 292.0 10.0
C66 c1 41 37.0 16.0 409.0 879.0 10.0
C67 c3 64 42.0 9.0 26.0 415.0 10.0
C68 c2 40 60.0 21.0 479.0 940.0 10.0
C69 c1 31 52.0 27.0 10.0 379.0 10.0
C70 c1 35 69.0 23.0 326.0 590.0 10.0
C71 c1 65 55.0 14.0 707.0 924.0 10.0
C72 c1 63 65.0 8.0 161.0 621.0 10.0
C73 c1 2 60.0 5.0 248.0 452.0 10.0
C74 c1 20 20.0 8.0 661.0 913.0 10.0
C75 c3 5 5.0 16.0 311.0 577.0 10.0
C76 c2 60 12.0 31.0 43.0 429.0 10.0
C77 c3 23 3.0 7.0 50.0 471.0 10.0
C78 c1 8 56.0 27.0 118.0 706.0 10.0
C79 c3 6 68.0 30.0 39.0 402.0 10.0
C80 c3 47 47.0 13.0 150.0 668.0 10.0
C81 c3 49 58.0 10.0 627.0 937.0 10.0
C82 c3 27 43.0 9.0 423.0 715.0 10.0
C83 c3 37 31.0 14.0 294.0 692.0 10.0
C84 c1 57 29.0 18.0 512.0 922.0 10.0
C85 c1 63 23.0 2.0 36.0 676.0 10.0
C86 c1 21 24.0 28.0 358.0 508.0 10.0
C87 c3 12 24.0 13.0 427.0 455.0 10.0
C88 c1 24 58.0 19.0 395.0 847.0 10.0
C89 c3 67 5.0 25.0 437.0 897.0 10.0
C90 c2 37 47.0 6.0 5.0 290.0 10.0
C91 c3 49 42.0 13.0 254.0 744.0 10.0
C92 c2 53 43.0 14.0 361.0 935.0 10.0
C93 c1 61 52.0 3.0 285.0 469.0 10.0
C94 c3 57 48.0 23.0 624.0 932.0 10.0
C95 c3 56 37.0 6.0 327.0 851.0 10.0
C96 c2 55 54.0 26.0 254.0 420.0 10.0
C97 c2 4 18.0 35.0 747.0 901.0 10.0
C98 c3 26 52.0 9.0 110.0 446.0 10.0
C99 c1 26 35.0 15.0 21.0 259.0 10.0
C100 c2 31 67.0 3.0 528.0 528.0 10.0
P0 p 81 10.0 0.0 0.0 960.0 5.0
P1 p 86 28.0 0.0 0.0 960.0 5.0
P2 p 9 69.0 0.0 0.0 960.0 5.0
P3 p 72 47.0 0.0 0.0 960.0 5.0
P4 p 21 82.0 0.0 0.0 960.0 5.0
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 1 0 0.0 0.0 nan nan nan
0 1 0 0.0 0.0 nan nan nan
0 1 0 0.0 0.0 nan nan nan
0 1 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 1 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 1 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 1.0 0.0 nan nan nan
