StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 1236.0 0.0
Dt d 40 50.0 0.0 0.0 1236.0 0.0
C1 c1 45 68.0 10.0 19.0 199.0 90.0
C2 c3 45 70.0 30.0 436.0 616.0 90.0
C3 c3 42 66.0 10.0 807.0 987.0 90.0
C4 c1 42 68.0 10.0 530.0 710.0 90.0
C5 c2 42 65.0 10.0 898.0 1078.0 90.0
C6 c1 40 69.0 20.0 622.0 802.0 90.0
C7 c1 40 66.0 20.0 715.0 895.0 90.0
C8 c3 38 68.0 20.0 947.0 1127.0 90.0
C9 c3 38 70.0 10.0 909.0 1089.0 90.0
C10 c1 35 66.0 10.0 722.0 902.0 90.0
C11 c2 35 69.0 10.0 815.0 995.0 90.0
C12 c1 25 85.0 20.0 112.0 292.0 90.0
C13 c1 22 75.0 30.0 935.0 1115.0 90.0
C14 c2 22 85.0 10.0 205.0 385.0 90.0
C15 c3 20 80.0 40.0 677.0 857.0 90.0
C16 c1 20 85.0 40.0 297.0 477.0 90.0
C17 c3 18 75.0 20.0 582.0 762.0 90.0
C18 c2 15 75.0 20.0 489.0 669.0 90.0
C19 c2 15 80.0 10.0 394.0 574.0 90.0
C20 c1 30 50.0 10.0 10.0 190.0 90.0
C21 c2 30 52.0 20.0 11.0 191.0 90.0
C22 c1 28 52.0 20.0 13.0 193.0 90.0
C23 c1 28 55.0 10.0 13.0 193.0 90.0
C24 c1 25 50.0 10.0 15.0 195.0 90.0
C25 c1 25 52.0 40.0 105.0 285.0 90.0
C26 c1 25 55.0 10.0 618.0 798.0 90.0
C27 c3 23 52.0 10.0 197.0 377.0 90.0
C28 c3 23 55.0 20.0 384.0 564.0 90.0
C29 c1 20 50.0 10.0 110.0 290.0 90.0
C30 c2 20 55.0 10.0 291.0 471.0 90.0
C31 c1 10 35.0 20.0 402.0 582.0 90.0
C32 c2 10 40.0 30.0 214.0 394.0 90.0
C33 c2 8 40.0 40.0 306.0 486.0 90.0
C34 c1 8 45.0 20.0 129.0 309.0 90.0
C35 c1 5 35.0 10.0 600.0 780.0 90.0
C36 c3 5 45.0 10.0 222.0 402.0 90.0
C37 c2 2 40.0 20.0 504.0 684.0 90.0
C38 c2 0 40.0 30.0 412.0 592.0 90.0
C39 c2 0 45.0 20.0 317.0 497.0 90.0
C40 c1 35 30.0 10.0 81.0 261.0 90.0
C41 c3 35 32.0 10.0 19.0 199.0 90.0
C42 c3 33 32.0 20.0 174.0 354.0 90.0
C43 c1 33 35.0 10.0 729.0 909.0 90.0
C44 c3 32 30.0 10.0 266.0 446.0 90.0
C45 c1 30 30.0 10.0 358.0 538.0 90.0
C46 c3 30 32.0 30.0 543.0 723.0 90.0
C47 c1 30 35.0 10.0 636.0 816.0 90.0
C48 c1 28 30.0 10.0 450.0 630.0 90.0
C49 c1 28 35.0 10.0 946.0 1126.0 90.0
C50 c2 26 32.0 10.0 859.0 1039.0 90.0
C51 c3 25 30.0 10.0 766.0 946.0 90.0
C52 c3 25 35.0 10.0 944.0 1124.0 90.0
C53 c2 44 5.0 20.0 384.0 564.0 90.0
C54 c2 42 10.0 40.0 749.0 929.0 90.0
C55 c2 42 15.0 10.0 844.0 1024.0 90.0
C56 c1 40 5.0 30.0 290.0 470.0 90.0
C57 c3 40 15.0 40.0 931.0 1111.0 90.0
C58 c2 38 5.0 30.0 198.0 378.0 90.0
C59 c3 38 15.0 10.0 36.0 216.0 90.0
C60 c1 35 5.0 20.0 110.0 290.0 90.0
C61 c1 50 30.0 10.0 932.0 1112.0 90.0
C62 c2 50 35.0 20.0 109.0 289.0 90.0
C63 c1 50 40.0 50.0 15.0 195.0 90.0
C64 c1 48 30.0 10.0 204.0 384.0 90.0
C65 c2 48 40.0 10.0 13.0 193.0 90.0
C66 c1 47 35.0 10.0 949.0 1129.0 90.0
C67 c1 47 40.0 10.0 13.0 193.0 90.0
C68 c1 45 30.0 10.0 297.0 477.0 90.0
C69 c1 45 35.0 10.0 392.0 572.0 90.0
C70 c3 95 30.0 30.0 327.0 507.0 90.0
C71 c3 95 35.0 20.0 422.0 602.0 90.0
C72 c3 53 30.0 10.0 839.0 1019.0 90.0
C73 c3 92 30.0 10.0 234.0 414.0 90.0
C74 c2 53 35.0 50.0 20.0 200.0 90.0
C75 c3 45 65.0 20.0 16.0 196.0 90.0
C76 c2 90 35.0 10.0 517.0 697.0 90.0
C77 c3 88 30.0 10.0 477.0 657.0 90.0
C78 c3 88 35.0 20.0 609.0 789.0 90.0
C79 c2 87 30.0 10.0 386.0 566.0 90.0
C80 c1 85 25.0 10.0 573.0 753.0 90.0
C81 c2 85 35.0 30.0 702.0 882.0 90.0
C82 c2 75 55.0 20.0 404.0 584.0 90.0
C83 c2 72 55.0 10.0 497.0 677.0 90.0
C84 c2 70 58.0 20.0 590.0 770.0 90.0
C85 c1 68 60.0 30.0 683.0 863.0 90.0
C86 c1 66 55.0 10.0 117.0 297.0 90.0
C87 c3 65 55.0 20.0 26.0 206.0 90.0
C88 c2 65 60.0 30.0 776.0 956.0 90.0
C89 c3 63 58.0 10.0 869.0 1049.0 90.0
C90 c1 60 55.0 10.0 21.0 201.0 90.0
C91 c3 60 60.0 10.0 943.0 1123.0 90.0
C92 c3 67 85.0 20.0 399.0 579.0 90.0
C93 c2 65 85.0 40.0 491.0 671.0 90.0
C94 c3 65 82.0 10.0 305.0 485.0 90.0
C95 c2 62 80.0 30.0 212.0 392.0 90.0
C96 c3 60 80.0 10.0 120.0 300.0 90.0
C97 c3 60 85.0 30.0 586.0 766.0 90.0
