StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 1000.0 0.0
Dt d 35 35.0 0.0 0.0 1000.0 0.0
C1 c3 41 49.0 10.0 16.0 256.0 10.0
C2 c2 35 17.0 7.0 0.0 972.0 10.0
C3 c2 55 45.0 13.0 0.0 967.0 10.0
C4 c1 55 20.0 19.0 672.0 912.0 10.0
C5 c2 15 30.0 26.0 0.0 969.0 10.0
C6 c1 25 30.0 3.0 0.0 978.0 10.0
C7 c3 20 50.0 5.0 22.0 262.0 10.0
C8 c3 10 43.0 9.0 0.0 963.0 10.0
C9 c3 55 60.0 16.0 0.0 957.0 10.0
C10 c3 30 60.0 16.0 0.0 964.0 10.0
C11 c3 20 65.0 12.0 0.0 956.0 10.0
C12 c2 50 35.0 19.0 735.0 975.0 10.0
C13 c3 30 25.0 23.0 0.0 978.0 10.0
C14 c2 15 10.0 20.0 0.0 957.0 10.0
C15 c2 30 5.0 8.0 0.0 959.0 10.0
C16 c3 10 20.0 19.0 476.0 716.0 10.0
C17 c2 5 30.0 2.0 0.0 959.0 10.0
C18 c3 20 40.0 12.0 0.0 974.0 10.0
C19 c2 15 60.0 17.0 0.0 957.0 10.0
C20 c2 45 65.0 9.0 604.0 844.0 10.0
C21 c3 45 20.0 11.0 0.0 971.0 10.0
C22 c2 45 10.0 18.0 0.0 963.0 10.0
C23 c1 55 5.0 29.0 0.0 953.0 10.0
C24 c3 65 35.0 3.0 0.0 960.0 10.0
C25 c1 65 20.0 6.0 0.0 956.0 10.0
C26 c1 45 30.0 17.0 0.0 978.0 10.0
C27 c1 35 40.0 16.0 0.0 985.0 10.0
C28 c3 41 37.0 16.0 0.0 983.0 10.0
C29 c3 64 42.0 9.0 720.0 960.0 10.0
C30 c1 40 60.0 21.0 0.0 964.0 10.0
C31 c2 31 52.0 27.0 0.0 972.0 10.0
C32 c3 35 69.0 23.0 0.0 956.0 10.0
C33 c1 53 52.0 11.0 0.0 965.0 10.0
C34 c3 65 55.0 14.0 0.0 953.0 10.0
C35 c2 63 65.0 8.0 0.0 948.0 10.0
C36 c2 2 60.0 5.0 708.0 948.0 10.0
C37 c2 20 20.0 8.0 0.0 968.0 10.0
C38 c3 5 5.0 16.0 540.0 780.0 10.0
C39 c1 60 12.0 31.0 242.0 482.0 10.0
C40 c1 40 25.0 9.0 0.0 978.0 10.0
C41 c3 42 7.0 5.0 721.0 961.0 10.0
C42 c1 24 12.0 5.0 26.0 266.0 10.0
C43 c2 23 3.0 7.0 0.0 955.0 10.0
C44 c1 11 14.0 18.0 0.0 958.0 10.0
C45 c3 6 38.0 16.0 0.0 960.0 10.0
C46 c2 2 48.0 1.0 0.0 954.0 10.0
C47 c2 8 56.0 27.0 0.0 955.0 10.0
C48 c3 13 52.0 36.0 0.0 962.0 10.0
C49 c3 6 68.0 30.0 0.0 946.0 10.0
C50 c3 47 47.0 13.0 0.0 973.0 10.0
C51 c3 49 58.0 10.0 0.0 963.0 10.0
C52 c2 27 43.0 9.0 192.0 432.0 10.0
C53 c3 37 31.0 14.0 0.0 985.0 10.0
C54 c2 57 29.0 18.0 0.0 967.0 10.0
C55 c1 63 23.0 2.0 0.0 959.0 10.0
C56 c1 53 12.0 6.0 720.0 960.0 10.0
C57 c1 32 12.0 7.0 0.0 966.0 10.0
C58 c2 36 26.0 18.0 0.0 980.0 10.0
C59 c3 21 24.0 28.0 0.0 972.0 10.0
C60 c2 17 34.0 3.0 0.0 971.0 10.0
C61 c1 12 24.0 13.0 320.0 560.0 10.0
C62 c2 24 58.0 19.0 0.0 964.0 10.0
C63 c2 27 69.0 10.0 0.0 955.0 10.0
C64 c1 15 77.0 9.0 650.0 890.0 10.0
C65 c2 62 77.0 20.0 50.0 290.0 10.0
C66 c2 49 73.0 25.0 0.0 949.0 10.0
C67 c1 67 5.0 25.0 0.0 946.0 10.0
C68 c2 56 39.0 36.0 0.0 968.0 10.0
C69 c3 37 47.0 6.0 410.0 650.0 10.0
C70 c2 37 56.0 5.0 0.0 968.0 10.0
C71 c1 57 68.0 15.0 0.0 950.0 10.0
C72 c3 47 16.0 25.0 0.0 967.0 10.0
C73 c1 44 17.0 9.0 729.0 969.0 10.0
C74 c1 46 13.0 8.0 0.0 965.0 10.0
C75 c3 49 11.0 18.0 0.0 962.0 10.0
C76 c1 49 42.0 13.0 0.0 974.0 10.0
C77 c1 53 43.0 14.0 35.0 275.0 10.0
C78 c3 61 52.0 3.0 0.0 958.0 10.0
C79 c2 57 48.0 23.0 26.0 266.0 10.0
C80 c2 56 37.0 6.0 0.0 968.0 10.0
C81 c3 55 54.0 26.0 0.0 962.0 10.0
C82 c1 15 47.0 16.0 0.0 966.0 10.0
C83 c2 14 37.0 11.0 0.0 968.0 10.0
C84 c2 11 31.0 7.0 0.0 965.0 10.0
C85 c1 16 22.0 41.0 0.0 966.0 10.0
C86 c3 4 18.0 35.0 0.0 954.0 10.0
C87 c3 28 18.0 26.0 429.0 669.0 10.0
C88 c2 26 52.0 9.0 271.0 511.0 10.0
C89 c1 26 35.0 15.0 506.0 746.0 10.0
C90 c3 31 67.0 3.0 464.0 704.0 10.0
C91 c1 15 19.0 1.0 0.0 964.0 10.0
C92 c3 22 22.0 2.0 0.0 971.0 10.0
C93 c1 18 24.0 22.0 0.0 969.0 10.0
C94 c3 26 27.0 27.0 0.0 977.0 10.0
C95 c1 25 24.0 20.0 0.0 975.0 10.0
C96 c2 22 27.0 11.0 0.0 974.0 10.0
C97 c3 25 21.0 12.0 0.0 972.0 10.0
C98 c1 19 21.0 10.0 0.0 968.0 10.0
C99 c3 20 26.0 9.0 0.0 972.0 10.0
C100 c3 18 18.0 17.0 0.0 965.0 10.0
P0 p 48 26.0 0.0 0.0 1000.0 5.0
P1 p 19 58.0 0.0 0.0 1000.0 5.0
P2 p 57 10.0 0.0 0.0 1000.0 5.0
P3 p 34 52.0 0.0 0.0 1000.0 5.0
P4 p 16 14.0 0.0 0.0 1000.0 5.0
0 0 0 1.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
1 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 0.0 nan nan nan
0 0 0 0.0 1.0 nan nan nan
