StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 230.0 0.0
Dt d 35 35.0 0.0 0.0 230.0 0.0
C1 c3 41 49.0 10.0 26.0 56.0 10.0
C2 c3 35 17.0 7.0 0.0 202.0 10.0
C3 c1 55 45.0 13.0 0.0 197.0 10.0
C4 c1 55 20.0 19.0 97.0 127.0 10.0
C5 c1 15 30.0 26.0 0.0 199.0 10.0
C6 c2 25 30.0 3.0 0.0 208.0 10.0
C7 c1 20 50.0 5.0 78.0 108.0 10.0
C8 c3 10 43.0 9.0 0.0 193.0 10.0
C9 c2 55 60.0 16.0 0.0 187.0 10.0
C10 c1 30 60.0 16.0 0.0 194.0 10.0
C11 c3 20 65.0 12.0 0.0 186.0 10.0
C12 c2 50 35.0 19.0 167.0 197.0 10.0
C13 c2 30 25.0 23.0 0.0 208.0 10.0
C14 c1 15 10.0 20.0 0.0 187.0 10.0
C15 c1 30 5.0 8.0 0.0 189.0 10.0
C16 c2 10 20.0 19.0 61.0 91.0 10.0
C17 c2 5 30.0 2.0 0.0 189.0 10.0
C18 c3 20 40.0 12.0 0.0 204.0 10.0
C19 c1 15 60.0 17.0 0.0 187.0 10.0
C20 c3 45 65.0 9.0 32.0 62.0 10.0
C21 c1 45 20.0 11.0 0.0 201.0 10.0
C22 c2 45 10.0 18.0 0.0 193.0 10.0
C23 c2 55 5.0 29.0 0.0 183.0 10.0
C24 c3 65 35.0 3.0 0.0 190.0 10.0
C25 c2 65 20.0 6.0 0.0 186.0 10.0
C26 c1 45 30.0 17.0 0.0 208.0 10.0
C27 c1 35 40.0 16.0 0.0 215.0 10.0
C28 c3 41 37.0 16.0 0.0 213.0 10.0
C29 c2 64 42.0 9.0 107.0 137.0 10.0
C30 c2 40 60.0 21.0 0.0 194.0 10.0
C31 c2 31 52.0 27.0 0.0 202.0 10.0
C32 c1 35 69.0 23.0 0.0 186.0 10.0
C33 c3 53 52.0 11.0 0.0 195.0 10.0
C34 c3 65 55.0 14.0 0.0 183.0 10.0
C35 c1 63 65.0 8.0 0.0 178.0 10.0
C36 c2 2 60.0 5.0 147.0 177.0 10.0
C37 c3 20 20.0 8.0 0.0 198.0 10.0
C38 c3 5 5.0 16.0 56.0 86.0 10.0
C39 c3 60 12.0 31.0 50.0 80.0 10.0
C40 c2 40 25.0 9.0 0.0 208.0 10.0
C41 c2 42 7.0 5.0 161.0 191.0 10.0
C42 c3 24 12.0 5.0 137.0 167.0 10.0
C43 c3 23 3.0 7.0 0.0 185.0 10.0
C44 c1 11 14.0 18.0 0.0 188.0 10.0
C45 c2 6 38.0 16.0 0.0 190.0 10.0
C46 c1 2 48.0 1.0 0.0 184.0 10.0
C47 c2 8 56.0 27.0 0.0 185.0 10.0
C48 c3 13 52.0 36.0 0.0 192.0 10.0
C49 c1 6 68.0 30.0 0.0 176.0 10.0
C50 c2 47 47.0 13.0 0.0 203.0 10.0
C51 c2 49 58.0 10.0 0.0 193.0 10.0
C52 c3 27 43.0 9.0 101.0 131.0 10.0
C53 c3 37 31.0 14.0 0.0 215.0 10.0
C54 c3 57 29.0 18.0 0.0 197.0 10.0
C55 c2 63 23.0 2.0 0.0 189.0 10.0
C56 c2 53 12.0 6.0 48.0 78.0 10.0
C57 c3 32 12.0 7.0 0.0 196.0 10.0
C58 c3 36 26.0 18.0 0.0 210.0 10.0
C59 c3 21 24.0 28.0 0.0 202.0 10.0
C60 c1 17 34.0 3.0 0.0 201.0 10.0
C61 c2 12 24.0 13.0 26.0 56.0 10.0
C62 c3 24 58.0 19.0 0.0 194.0 10.0
C63 c2 27 69.0 10.0 0.0 185.0 10.0
C64 c3 15 77.0 9.0 101.0 131.0 10.0
C65 c2 62 77.0 20.0 68.0 98.0 10.0
C66 c2 49 73.0 25.0 0.0 179.0 10.0
C67 c2 67 5.0 25.0 0.0 176.0 10.0
C68 c3 56 39.0 36.0 0.0 198.0 10.0
C69 c3 37 47.0 6.0 141.0 171.0 10.0
