StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 240.0 0.0
Dt d 40 50.0 0.0 0.0 240.0 0.0
C83 c2 37 31.0 14.0 74.0 192.0 10.0
C45 c1 20 82.0 10.0 38.0 192.0 10.0
C35 c1 67 85.0 20.0 61.0 185.0 10.0
C28 c3 92 30.0 10.0 74.0 174.0 10.0
C79 c2 6 68.0 30.0 39.0 151.0 10.0
C65 c2 35 40.0 16.0 12.0 109.0 10.0
C93 c1 61 52.0 3.0 22.0 101.0 10.0
C85 c2 63 23.0 2.0 36.0 194.0 10.0
C80 c2 47 47.0 13.0 8.0 150.0 10.0
C86 c3 21 24.0 28.0 125.0 197.0 10.0
P0 p 50 73.0 0.0 0.0 240.0 5.0
param CV := 200.0 nan nan nan nan
param V := 1.0 nan nan nan nan
