StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 1236 0
Dt d 40 50 0 0 1236 0
S0 f 40 50 0 0 1236 0
S1 f 77 52 0 0 1236 0
S3 f 57 82 0 0 1236 0
S16 f 48 8 0 0 1236 0
S20 f 93 43 0 0 1236 0
C98 c1 58 75 20 181 247 90
C78 c1 88 35 20 667 731 90
C4 c3 42 68 10 584 656 90
C13 c1 22 75 30 1042 1106 90
C95 c2 62 80 30 274 330 90
C100 c2 55 85 20 744 798 90
C54 c2 42 10 40 810 868 90
C27 c3 23 52 10 263 311 90
C89 c2 63 58 10 929 989 90
C96 c2 60 80 10 177 243 90
P0 p 89 75 0 0 1236 45
param Q := 77.75
param CV := 200
param r := 1
param g := 3.47
param V := 1
