StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35 0 0 230 0
Dt d 35 35 0 0 230 0
S0 f 35 35 0 0 230 0
S9 f 15 42 0 0 230 0
S13 f 21 22 0 0 230 0
C91 c1 15 19 1 87 97 10
C84 c1 11 31 7 96 106 10
C53 c2 37 31 14 0 215 10
C18 c3 20 40 12 0 204 10
C27 c3 35 40 16 173 183 10
C81 c3 55 54 26 0 192 10
C83 c2 14 37 11 0 198 10
C45 c2 6 38 16 0 190 10
C26 c3 45 30 17 0 208 10
C16 c2 10 20 19 71 81 10
P0 p 20 23 0 0 230 5
param Q := 60.63
param CV := 200
param r := 1
param g := 0.49
param V := 1
