StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 3390.0 0.0
Dt d 40 50.0 0.0 0.0 3390.0 0.0
C96 c3 62 40.0 10.0 1808.0 1968.0 90.0
C30 c1 20 55.0 10.0 2737.0 2897.0 90.0
C84 c2 70 58.0 20.0 321.0 481.0 90.0
C16 c2 20 85.0 40.0 693.0 853.0 90.0
C57 c1 38 15.0 40.0 0.0 3264.0 90.0
C8 c1 34 60.0 20.0 12.0 172.0 90.0
C24 c3 25 50.0 10.0 2925.0 3085.0 90.0
C25 c2 22 66.0 40.0 1078.0 1238.0 90.0
C10 c1 35 66.0 10.0 28.0 188.0 90.0
C6 c2 16 42.0 20.0 2544.0 2704.0 90.0
P0 p 64 19.0 0.0 0.0 3390.0 45.0
param CV := 700.0 nan nan nan nan
param V := 1.0 nan nan nan nan
