StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 960 0
Dt d 40 50 0 0 960 0
S0 f 40 50 0 0 960 0
S1 f 73 52 0 0 960 0
S2 f 90 55 0 0 960 0
S3 f 55 79 0 0 960 0
S4 f 69 89 0 0 960 0
S5 f 32 80 0 0 960 0
S6 f 39 96 0 0 960 0
S7 f 23 80 0 0 960 0
S8 f 4 83 0 0 960 0
S9 f 18 58 0 0 960 0
S10 f 1 56 0 0 960 0
S11 f 13 31 0 0 960 0
S12 f -5 38 0 0 960 0
S13 f 26 37 0 0 960 0
S14 f 28 13 0 0 960 0
S15 f 39 31 0 0 960 0
S16 f 48 11 0 0 960 0
S17 f 59 17 0 0 960 0
S18 f 73 23 0 0 960 0
S19 f 74 32 0 0 960 0
S20 f 90 44 0 0 960 0
C1 c1 25 85 20 300 420 10
C2 c1 22 75 30 0 919 10
C3 c1 22 85 10 0 910 10
C4 c1 20 80 40 712 832 10
C5 c3 20 85 20 0 909 10
C6 c3 18 75 20 0 916 10
C7 c2 15 75 20 129 249 10
C8 c1 15 80 10 440 560 10
C9 c3 10 35 20 0 916 10
C10 c1 10 40 30 0 918 10
C11 c2 8 40 40 0 916 10
C12 c3 8 45 20 797 917 10
C13 c1 5 35 10 0 911 10
C14 c2 5 45 10 0 914 10
C15 c1 2 40 20 748 868 10
C16 c1 0 40 20 180 300 10
C17 c2 0 45 20 176 296 10
C18 c3 44 5 20 0 904 10
C19 c1 42 10 40 0 909 10
C20 c1 42 15 10 208 328 10
C21 c3 40 5 10 0 905 10
C22 c1 40 15 40 0 915 10
C23 c3 38 5 30 0 904 10
C24 c2 38 15 10 0 914 10
C25 c1 35 5 20 0 904 10
C26 c1 95 30 30 0 891 10
C27 c3 95 35 20 675 795 10
C28 c2 92 30 10 0 894 10
C29 c2 90 35 10 501 621 10
C30 c1 88 30 10 416 536 10
C31 c2 88 35 20 0 899 10
C32 c2 87 30 10 0 898 10
C33 c1 85 25 10 0 898 10
C34 c2 85 35 30 0 902 10
C35 c1 67 85 20 0 905 10
C36 c1 65 85 40 517 637 10
C37 c2 65 82 10 252 372 10
C38 c3 62 80 30 105 225 10
C39 c2 60 80 10 751 871 10
C40 c1 60 85 30 512 632 10
C41 c1 58 75 20 257 377 10
C42 c1 55 80 10 520 640 10
C43 c1 55 85 20 0 911 10
C44 c2 55 82 10 450 570 10
C45 c3 20 82 10 0 912 10
C46 c3 18 80 10 792 912 10
C47 c1 2 45 10 0 911 10
C48 c2 42 5 10 0 904 10
C49 c2 42 12 10 0 911 10
C50 c2 72 35 30 0 914 10
C51 c3 55 20 19 0 916 10
C52 c3 25 30 3 553 673 10
C53 c1 20 50 5 0 930 10
C54 c1 55 60 16 557 677 10
C55 c2 30 60 16 0 935 10
C56 c3 50 35 19 184 304 10
C57 c1 30 25 23 226 346 10
C58 c1 15 10 20 0 902 10
C59 c1 10 20 19 0 907 10
C60 c1 15 60 17 0 923 10
C61 c3 45 65 9 618 738 10
C62 c1 65 35 3 0 920 10
C63 c2 65 20 6 0 910 10
C64 c3 45 30 17 628 748 10
C65 c2 35 40 16 28 148 10
C66 c2 41 37 16 584 704 10
C67 c3 64 42 9 0 924 10
C68 c1 40 60 21 744 864 10
C69 c2 31 52 27 10 130 10
C70 c2 35 69 23 0 930 10
C71 c2 65 55 14 795 915 10
C72 c1 63 65 8 331 451 10
C73 c3 2 60 5 290 410 10
C74 c3 20 20 8 0 913 10
C75 c1 5 5 16 0 892 10
C76 c2 60 12 31 47 167 10
C77 c3 23 3 7 50 170 10
C78 c3 8 56 27 352 472 10
C79 c1 6 68 30 39 159 10
C80 c3 47 47 13 0 942 10
C81 c3 49 58 10 0 937 10
C82 c2 27 43 9 509 629 10
C83 c2 37 31 14 0 930 10
C84 c2 57 29 18 802 922 10
C85 c2 63 23 2 98 218 10
C86 c2 21 24 28 373 493 10
C87 c1 12 24 13 381 501 10
C88 c3 24 58 19 561 681 10
C89 c3 67 5 25 777 897 10
C90 c1 37 47 6 80 200 10
C91 c3 49 42 13 439 559 10
C92 c2 53 43 14 695 815 10
C93 c3 61 52 3 0 928 10
C94 c1 57 48 23 0 932 10
C95 c3 56 37 6 0 929 10
C96 c2 55 54 26 277 397 10
C97 c1 4 18 35 0 901 10
C98 c2 26 52 9 0 935 10
C99 c1 26 35 15 21 141 10
C100 c1 31 67 3 0 930 10
P0 p 6 61 0 0 960 5
P1 p 94 3 0 0 960 5
P2 p 38 72 0 0 960 5
P3 p 71 11 0 0 960 5
P4 p 15 20 0 0 960 5
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 1
0 0 0 1 0
0 0 0 1 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 1 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 1 0
0 0 0 0 1
1 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 1 0
0 0 0 1 0
0 0 0 0 1
0 0 0 0 0
1 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 1 0
0 0 1 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
param Q := 209.92
param CV := 1000
param r := 1
param g := 0.14
param V := 1
