StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 1236 0
Dt d 40 50 0 0 1236 0
S0 f 40 50 0 0 1236 0
S1 f 73 52 0 0 1236 0
S2 f 90 55 0 0 1236 0
S3 f 55 79 0 0 1236 0
S4 f 69 89 0 0 1236 0
S5 f 32 80 0 0 1236 0
S6 f 39 96 0 0 1236 0
S7 f 23 80 0 0 1236 0
S8 f 4 83 0 0 1236 0
S9 f 18 58 0 0 1236 0
S10 f 1 56 0 0 1236 0
S11 f 13 31 0 0 1236 0
S12 f -5 38 0 0 1236 0
S13 f 26 37 0 0 1236 0
S14 f 28 13 0 0 1236 0
S15 f 39 31 0 0 1236 0
S16 f 48 11 0 0 1236 0
S17 f 59 17 0 0 1236 0
S18 f 73 23 0 0 1236 0
S19 f 74 32 0 0 1236 0
S20 f 90 44 0 0 1236 0
C1 c2 45 68 10 19 271 90
C2 c1 45 70 30 417 635 90
C3 c1 42 66 10 760 1034 90
C4 c2 42 68 10 476 764 90
C5 c3 42 65 10 823 1130 90
C6 c3 40 69 20 594 830 90
C7 c2 40 66 20 680 930 90
C8 c2 38 68 20 854 1127 90
C9 c3 38 70 10 794 1125 90
C10 c2 35 66 10 679 945 90
C11 c2 35 69 10 762 1048 90
C12 c1 25 85 20 96 308 90
C13 c3 22 75 30 858 1115 90
C14 c2 22 85 10 166 424 90
C15 c2 20 80 40 677 857 90
C16 c3 20 85 40 270 504 90
C17 c2 18 75 20 516 828 90
C18 c2 15 75 20 490 668 90
C19 c2 15 80 10 367 601 90
C20 c1 30 50 10 10 249 90
C21 c1 30 52 20 11 259 90
C22 c2 28 52 20 13 250 90
C23 c1 28 55 10 13 241 90
C24 c3 25 50 10 15 283 90
C25 c2 25 52 40 46 344 90
C26 c2 25 55 10 565 851 90
C27 c1 23 52 10 192 382 90
C28 c3 23 55 20 329 619 90
C29 c3 20 50 10 97 303 90
C30 c2 20 55 10 276 486 90
C31 c1 10 35 20 389 595 90
C32 c1 10 40 30 170 438 90
C33 c2 8 40 40 232 560 90
C34 c1 8 45 20 120 318 90
C35 c1 5 35 10 550 830 90
C36 c2 5 45 10 176 448 90
C37 c3 2 40 20 495 693 90
C38 c2 0 40 30 380 624 90
C39 c3 0 45 20 276 538 90
C40 c2 35 30 10 58 284 90
C41 c2 35 32 10 19 260 90
C42 c1 33 32 20 162 366 90
C43 c3 33 35 10 699 939 90
C44 c1 32 30 10 231 481 90
C45 c3 30 30 10 339 557 90
C46 c3 30 32 30 504 762 90
C47 c1 30 35 10 614 838 90
C48 c3 28 30 10 425 655 90
C49 c1 28 35 10 876 1126 90
C50 c3 26 32 10 844 1054 90
C51 c3 25 30 10 723 989 90
C52 c1 25 35 10 883 1124 90
C53 c3 44 5 20 324 624 90
C54 c1 42 10 40 724 954 90
C55 c1 42 15 10 817 1051 90
C56 c2 40 5 30 261 499 90
C57 c3 40 15 40 813 1111 90
C58 c3 38 5 30 159 417 90
C59 c1 38 15 10 36 269 90
C60 c3 35 5 20 110 339 90
C61 c2 50 30 10 784 1123 90
C62 c3 50 35 20 79 319 90
C63 c2 50 40 50 15 295 90
C64 c2 48 30 10 170 418 90
C65 c1 48 40 10 13 302 90
C66 c3 47 35 10 884 1129 90
C67 c1 47 40 10 13 312 90
C68 c1 45 30 10 254 520 90
C69 c3 45 35 10 344 620 90
C70 c3 95 30 30 309 525 90
C71 c3 95 35 20 387 637 90
C72 c1 53 30 10 828 1030 90
C73 c1 92 30 10 187 485 90
C74 c1 53 35 50 20 276 90
C75 c3 45 65 20 16 317 90
C76 c1 90 35 10 479 735 90
C77 c2 88 30 10 435 699 90
C78 c3 88 35 20 569 829 90
C79 c1 87 30 10 355 597 90
C80 c3 85 25 10 557 769 90
C81 c3 85 35 30 667 917 90
C82 c2 75 55 20 355 633 90
C83 c3 72 55 10 463 711 90
C84 c2 70 58 20 560 800 90
C85 c1 68 60 30 628 918 90
C86 c2 66 55 10 71 343 90
C87 c1 65 55 20 26 263 90
C88 c3 65 60 30 748 984 90
C89 c1 63 58 10 838 1080 90
C90 c3 60 55 10 21 274 90
C91 c2 60 60 10 781 1123 90
C92 c2 67 85 20 367 611 90
C93 c3 65 85 40 439 723 90
C94 c3 65 82 10 284 506 90
C95 c3 62 80 30 191 413 90
C96 c3 60 80 10 75 345 90
C97 c1 60 85 30 551 801 90
C98 c2 58 75 20 80 348 90
C99 c3 55 80 10 744 988 90
C100 c3 55 85 20 662 880 90
P0 p 89 35 0 0 1236 45
P1 p 51 80 0 0 1236 45
P2 p 51 31 0 0 1236 45
P3 p 17 57 0 0 1236 45
P4 p 83 51 0 0 1236 45
0 1 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 1 0
0 1 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 0 1 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 1 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 1
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 0 0 0
0 1 0 0 0
0 1 0 0 0
