StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 230.0 0.0
Dt d 35 35.0 0.0 0.0 230.0 0.0
C31 c3 31 52.0 27.0 25.0 35.0 10.0
C23 c3 55 5.0 29.0 97.0 107.0 10.0
C67 c3 67 5.0 25.0 0.0 176.0 10.0
C60 c1 17 34.0 3.0 0.0 201.0 10.0
C88 c2 26 52.0 9.0 166.0 176.0 10.0
C77 c1 53 43.0 14.0 150.0 160.0 10.0
C20 c2 45 65.0 9.0 77.0 87.0 10.0
C99 c1 20 26.0 9.0 138.0 148.0 10.0
C12 c3 50 35.0 19.0 177.0 187.0 10.0
C21 c2 45 20.0 11.0 0.0 201.0 10.0
P0 p 45 47.0 0.0 0.0 230.0 5.0
param CV := 200.0 nan nan nan nan
param V := 1.0 nan nan nan nan
