StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 230.0 0.0
Dt d 35 35.0 0.0 0.0 230.0 0.0
C91 c1 15 19.0 1.0 87.0 97.0 10.0
C84 c1 11 31.0 7.0 96.0 106.0 10.0
C53 c2 37 31.0 14.0 0.0 215.0 10.0
C18 c3 20 40.0 12.0 0.0 204.0 10.0
C27 c3 35 40.0 16.0 173.0 183.0 10.0
C81 c3 55 54.0 26.0 0.0 192.0 10.0
C83 c2 14 37.0 11.0 0.0 198.0 10.0
C45 c2 6 38.0 16.0 0.0 190.0 10.0
C26 c3 45 30.0 17.0 0.0 208.0 10.0
C16 c2 10 20.0 19.0 71.0 81.0 10.0
P0 p 20 23.0 0.0 0.0 230.0 5.0
param CV := 200.0 nan nan nan nan
param V := 1.0 nan nan nan nan
