StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 1000.0 0.0
Dt d 35 35.0 0.0 0.0 1000.0 0.0
C77 c2 53 43.0 14.0 86.0 224.0 10.0
C50 c3 47 47.0 13.0 507.0 599.0 10.0
C18 c2 20 40.0 12.0 403.0 513.0 10.0
C28 c3 41 37.0 16.0 357.0 495.0 10.0
C32 c3 35 69.0 23.0 501.0 621.0 10.0
C31 c1 31 52.0 27.0 591.0 809.0 10.0
C84 c3 11 31.0 7.0 314.0 448.0 10.0
C72 c2 47 16.0 25.0 104.0 252.0 10.0
C94 c2 26 27.0 27.0 534.0 642.0 10.0
C100 c2 18 18.0 17.0 118.0 148.0 10.0
P0 p 50 53.0 0.0 0.0 1000.0 45.0
param CV := 1000.0 nan nan nan nan
param V := 1.0 nan nan nan nan
