StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 1236.0 0.0
Dt d 40 50.0 0.0 0.0 1236.0 0.0
C44 c3 32 30.0 10.0 264.0 448.0 90.0
C89 c1 63 58.0 10.0 877.0 1041.0 90.0
C91 c1 60 60.0 10.0 733.0 1123.0 90.0
C9 c1 38 70.0 10.0 760.0 1125.0 90.0
C64 c3 48 30.0 10.0 204.0 384.0 90.0
C27 c3 23 52.0 10.0 263.0 311.0 90.0
C20 c2 30 50.0 10.0 10.0 168.0 90.0
C51 c1 25 30.0 10.0 747.0 965.0 90.0
C45 c1 30 30.0 10.0 393.0 503.0 90.0
C68 c1 45 30.0 10.0 277.0 497.0 90.0
C66 c3 47 35.0 10.0 957.0 1129.0 90.0
C1 c1 45 68.0 10.0 19.0 206.0 90.0
C78 c1 88 35.0 20.0 597.0 801.0 90.0
C84 c3 70 58.0 20.0 599.0 761.0 90.0
C47 c3 30 35.0 10.0 664.0 788.0 90.0
P0 p 24 56.0 0.0 0.0 1236.0 45.0
param CV := 200.0 nan nan nan nan
param V := 1.0 nan nan nan nan
