StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35 0 0 1000 0
Dt d 35 35 0 0 1000 0
S0 f 35 35 0 0 1000 0
S1 f 64 37 0 0 1000 0
S3 f 48 60 0 0 1000 0
S7 f 20 61 0 0 1000 0
S13 f 21 22 0 0 1000 0
C47 c1 8 56 27 371 819 10
C87 c1 28 18 26 535 563 10
C9 c2 55 60 16 395 835 10
C88 c1 26 52 9 165 617 10
C46 c2 2 48 1 46 460 10
C27 c1 35 40 16 97 679 10
C10 c1 30 60 16 489 787 10
C70 c1 37 56 5 22 286 10
C30 c1 40 60 21 422 726 10
C5 c2 15 30 26 21 535 10
C22 c3 45 10 18 607 963 10
C79 c3 57 48 23 26 389 10
C4 c3 55 20 19 701 883 10
C63 c3 27 69 10 360 890 10
C34 c3 65 55 14 116 502 10
P0 p 48 51 0 0 1000 5
param Q := 60.63
param CV := 1000
param r := 1
param g := 0.49
param V := 1
