StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 960.0 0.0
Dt d 40 50.0 0.0 0.0 960.0 0.0
C95 c2 56 37.0 6.0 529.0 649.0 10.0
C11 c1 8 40.0 40.0 401.0 521.0 10.0
C50 c2 72 35.0 30.0 736.0 856.0 10.0
C90 c1 37 47.0 6.0 80.0 200.0 10.0
C18 c2 44 5.0 20.0 0.0 904.0 10.0
C72 c3 63 65.0 8.0 331.0 451.0 10.0
C45 c3 20 82.0 10.0 646.0 766.0 10.0
C43 c2 55 85.0 20.0 102.0 222.0 10.0
C1 c3 25 85.0 20.0 300.0 420.0 10.0
C47 c2 2 45.0 10.0 0.0 911.0 10.0
C37 c3 65 82.0 10.0 280.0 400.0 10.0
C57 c3 30 25.0 23.0 226.0 346.0 10.0
C64 c3 45 30.0 17.0 628.0 748.0 10.0
C52 c3 25 30.0 3.0 553.0 673.0 10.0
C46 c3 18 80.0 10.0 792.0 912.0 10.0
P0 p 70 41.0 0.0 0.0 960.0 5.0
param CV := 1000.0 nan nan nan nan
param V := 1.0 nan nan nan nan
