StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 240.0 0.0
Dt d 40 50.0 0.0 0.0 240.0 0.0
C33 c1 85 25.0 10.0 0.0 178.0 10.0
C84 c1 57 29.0 18.0 73.0 103.0 10.0
C15 c3 2 40.0 20.0 160.0 190.0 10.0
C6 c1 18 75.0 20.0 0.0 196.0 10.0
C90 c3 37 47.0 6.0 145.0 175.0 10.0
C62 c1 65 35.0 3.0 0.0 200.0 10.0
C8 c3 15 80.0 10.0 125.0 155.0 10.0
C39 c3 60 80.0 10.0 100.0 130.0 10.0
C34 c1 85 35.0 30.0 0.0 182.0 10.0
C65 c2 35 40.0 16.0 31.0 61.0 10.0
C70 c1 35 69.0 23.0 0.0 210.0 10.0
C72 c2 63 65.0 8.0 106.0 136.0 10.0
C87 c1 12 24.0 13.0 58.0 88.0 10.0
C100 c1 31 67.0 3.0 0.0 210.0 10.0
C83 c3 37 31.0 14.0 0.0 210.0 10.0
P0 p 35 82.0 0.0 0.0 240.0 5.0
param CV := 200.0 nan nan nan nan
param V := 1.0 nan nan nan nan
