StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35 0 0 230 0
Dt d 35 35 0 0 230 0
S0 f 35 35 0 0 230 0
S1 f 64 37 0 0 230 0
S3 f 48 60 0 0 230 0
S13 f 21 22 0 0 230 0
S17 f 51 7 0 0 230 0
S19 f 64 19 0 0 230 0
C23 c3 55 5 29 87 117 10
C57 c2 32 12 7 166 196 10
C50 c3 47 47 13 108 138 10
C69 c1 37 47 6 141 171 10
C85 c3 16 22 41 83 113 10
C25 c2 65 20 6 156 186 10
C56 c3 53 12 6 48 78 10
C5 c2 15 30 26 153 183 10
C70 c2 37 56 5 39 69 10
C28 c2 41 37 16 183 213 10
C29 c1 64 42 9 107 137 10
C8 c3 10 43 9 27 57 10
C9 c3 55 60 16 72 102 10
C95 c2 25 24 20 130 160 10
C17 c3 5 30 2 77 107 10
P0 p 53 45 0 0 230 5
param Q := 60.63
param CV := 200
param r := 1
param g := 0.49
param V := 1
