StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 240 0
Dt d 40 50 0 0 240 0
S0 f 40 50 0 0 240 0
S3 f 57 82 0 0 240 0
S5 f 31 84 0 0 240 0
S19 f 77 30 0 0 240 0
C83 c2 37 31 14 74 192 10
C45 c1 20 82 10 38 192 10
C35 c1 67 85 20 61 185 10
C28 c3 92 30 10 74 174 10
C79 c2 6 68 30 39 151 10
C65 c2 35 40 16 12 109 10
C93 c1 61 52 3 22 101 10
C85 c2 63 23 2 36 194 10
C80 c2 47 47 13 8 150 10
C86 c3 21 24 28 125 197 10
P0 p 50 73 0 0 240 5
param Q := 77.75
param CV := 200
param r := 1
param g := 0.39
param V := 1
