StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 3390 0
Dt d 40 50 0 0 3390 0
S0 f 40 50 0 0 3390 0
S3 f 57 82 0 0 3390 0
S15 f 39 26 0 0 3390 0
C8 c3 34 60 20 12 332 90
C9 c2 28 70 10 138 458 90
C47 c2 30 35 10 227 547 90
C60 c1 35 5 20 1312 1632 90
C94 c1 65 82 10 429 749 90
C75 c1 45 65 20 1099 1419 90
C66 c3 47 35 10 2633 2953 90
C99 c1 55 80 10 810 1130 90
C56 c3 40 5 30 1497 1817 90
C15 c2 20 80 40 331 651 90
P0 p 34 59 0 0 3390 45
param Q := 77.75
param CV := 700
param r := 1
param g := 3.47
param V := 1
