StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 240 0
Dt d 40 50 0 0 240 0
S0 f 40 50 0 0 240 0
S3 f 57 82 0 0 240 0
S7 f 21 83 0 0 240 0
S11 f 10 28 0 0 240 0
S19 f 77 30 0 0 240 0
C33 c1 85 25 10 0 178 10
C84 c1 57 29 18 73 103 10
C15 c3 2 40 20 160 190 10
C6 c1 18 75 20 0 196 10
C90 c3 37 47 6 145 175 10
C62 c1 65 35 3 0 200 10
C8 c3 15 80 10 125 155 10
C39 c3 60 80 10 100 130 10
C34 c1 85 35 30 0 182 10
C65 c2 35 40 16 31 61 10
C70 c1 35 69 23 0 210 10
C72 c2 63 65 8 106 136 10
C87 c1 12 24 13 58 88 10
C100 c1 31 67 3 0 210 10
C83 c3 37 31 14 0 210 10
P0 p 35 82 0 0 240 5
param Q := 77.75
param CV := 200
param r := 1
param g := 0.39
param V := 1
