StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 1236 0
Dt d 40 50 0 0 1236 0
S0 f 40 50 0 0 1236 0
S3 f 57 82 0 0 1236 0
S7 f 21 83 0 0 1236 0
S13 f 22 34 0 0 1236 0
S15 f 39 26 0 0 1236 0
C61 c3 50 30 10 980 1064 90
C30 c3 20 55 10 0 1125 90
C98 c2 58 75 20 0 1115 90
C59 c3 38 15 10 66 124 90
C35 c3 5 35 10 655 725 90
C13 c1 22 75 30 1042 1106 90
C10 c1 35 66 10 779 845 90
C44 c3 32 30 10 0 1124 90
C50 c2 26 32 10 0 1123 90
C95 c1 62 80 30 0 1108 90
C18 c2 15 75 20 0 1110 90
C33 c2 8 40 40 355 437 90
C85 c3 68 60 30 0 1116 90
C19 c3 15 80 10 455 513 90
C40 c3 35 30 10 143 199 90
P0 p 65 46 0 0 1236 45
param Q := 77.75
param CV := 200
param r := 1
param g := 3.47
param V := 1
