StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 960 0
Dt d 40 50 0 0 960 0
S0 f 40 50 0 0 960 0
S3 f 57 82 0 0 960 0
S7 f 21 83 0 0 960 0
S13 f 22 34 0 0 960 0
S16 f 48 8 0 0 960 0
C95 c2 56 37 6 529 649 10
C11 c1 8 40 40 401 521 10
C50 c2 72 35 30 736 856 10
C90 c1 37 47 6 80 200 10
C18 c2 44 5 20 0 904 10
C72 c3 63 65 8 331 451 10
C45 c3 20 82 10 646 766 10
C43 c2 55 85 20 102 222 10
C1 c3 25 85 20 300 420 10
C47 c2 2 45 10 0 911 10
C37 c3 65 82 10 280 400 10
C57 c3 30 25 23 226 346 10
C64 c3 45 30 17 628 748 10
C52 c3 25 30 3 553 673 10
C46 c3 18 80 10 792 912 10
P0 p 70 41 0 0 960 5
param Q := 77.75
param CV := 1000
param r := 1
param g := 0.39
param V := 1
