StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 35 35.0 0.0 0.0 230.0 0.0
Dt d 35 35.0 0.0 0.0 230.0 0.0
C1 c2 41 49.0 10.0 16.0 72.0 10.0
C2 c1 35 17.0 7.0 43.0 161.0 10.0
C3 c2 55 45.0 13.0 23.0 197.0 10.0
C4 c3 55 20.0 19.0 88.0 136.0 10.0
C5 c1 15 30.0 26.0 68.0 199.0 10.0
C6 c2 25 30.0 3.0 39.0 161.0 10.0
C7 c1 20 50.0 5.0 69.0 117.0 10.0
C8 c1 10 43.0 9.0 27.0 122.0 10.0
C9 c1 55 60.0 16.0 74.0 187.0 10.0
C10 c3 30 60.0 16.0 117.0 194.0 10.0
C11 c1 20 65.0 12.0 95.0 186.0 10.0
C12 c3 50 35.0 19.0 151.0 205.0 10.0
C13 c1 30 25.0 23.0 117.0 208.0 10.0
C14 c2 15 10.0 20.0 35.0 135.0 10.0
C15 c1 30 5.0 8.0 85.0 153.0 10.0
C16 c1 10 20.0 19.0 30.0 138.0 10.0
C17 c3 5 30.0 2.0 41.0 115.0 10.0
C18 c1 20 40.0 12.0 92.0 172.0 10.0
C19 c1 15 60.0 17.0 87.0 187.0 10.0
C20 c2 45 65.0 9.0 32.0 92.0 10.0
C21 c1 45 20.0 11.0 19.0 135.0 10.0
C22 c2 45 10.0 18.0 27.0 118.0 10.0
C23 c1 55 5.0 29.0 48.0 183.0 10.0
C24 c1 65 35.0 3.0 109.0 190.0 10.0
C25 c3 65 20.0 6.0 102.0 186.0 10.0
C26 c2 45 30.0 17.0 119.0 208.0 10.0
C27 c1 35 40.0 16.0 67.0 215.0 10.0
C28 c2 41 37.0 16.0 105.0 213.0 10.0
C29 c1 64 42.0 9.0 81.0 163.0 10.0
C30 c2 40 60.0 21.0 115.0 194.0 10.0
C31 c2 31 52.0 27.0 18.0 202.0 10.0
C32 c1 35 69.0 23.0 96.0 186.0 10.0
C33 c2 53 52.0 11.0 25.0 155.0 10.0
C34 c3 65 55.0 14.0 84.0 183.0 10.0
C35 c2 63 65.0 8.0 55.0 178.0 10.0
C36 c1 2 60.0 5.0 51.0 146.0 10.0
C37 c2 20 20.0 8.0 49.0 198.0 10.0
C38 c2 5 5.0 16.0 60.0 177.0 10.0
C39 c1 60 12.0 31.0 59.0 186.0 10.0
C40 c2 40 25.0 9.0 12.0 79.0 10.0
C41 c3 42 7.0 5.0 91.0 191.0 10.0
C42 c2 24 12.0 5.0 126.0 178.0 10.0
C43 c2 23 3.0 7.0 43.0 185.0 10.0
C44 c2 11 14.0 18.0 82.0 188.0 10.0
C45 c1 6 38.0 16.0 39.0 190.0 10.0
C46 c2 2 48.0 1.0 78.0 184.0 10.0
C47 c2 8 56.0 27.0 70.0 185.0 10.0
C48 c3 13 52.0 36.0 82.0 192.0 10.0
C49 c3 6 68.0 30.0 59.0 151.0 10.0
C50 c3 47 47.0 13.0 92.0 154.0 10.0
C51 c1 49 58.0 10.0 92.0 193.0 10.0
C52 c3 27 43.0 9.0 52.0 180.0 10.0
C53 c1 37 31.0 14.0 117.0 215.0 10.0
C54 c2 57 29.0 18.0 48.0 138.0 10.0
C55 c2 63 23.0 2.0 31.0 172.0 10.0
C56 c3 53 12.0 6.0 30.0 153.0 10.0
C57 c3 32 12.0 7.0 109.0 196.0 10.0
C58 c1 36 26.0 18.0 74.0 160.0 10.0
C59 c3 21 24.0 28.0 60.0 152.0 10.0
C60 c2 17 34.0 3.0 19.0 122.0 10.0
C61 c2 12 24.0 13.0 26.0 194.0 10.0
C62 c3 24 58.0 19.0 26.0 120.0 10.0
C63 c3 27 69.0 10.0 46.0 181.0 10.0
C64 c1 15 77.0 9.0 59.0 132.0 10.0
C65 c3 62 77.0 20.0 67.0 140.0 10.0
C66 c3 49 73.0 25.0 59.0 179.0 10.0
C67 c1 67 5.0 25.0 60.0 160.0 10.0
C68 c1 56 39.0 36.0 22.0 140.0 10.0
C69 c2 37 47.0 6.0 109.0 203.0 10.0
