StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50.0 0.0 0.0 240.0 0.0
Dt d 40 50.0 0.0 0.0 240.0 0.0
C1 c2 25 85.0 20.0 107.0 191.0 10.0
C2 c1 22 75.0 30.0 34.0 164.0 10.0
C3 c2 22 85.0 10.0 40.0 190.0 10.0
C4 c2 20 80.0 40.0 37.0 116.0 10.0
C5 c3 20 85.0 20.0 54.0 189.0 10.0
C6 c3 18 75.0 20.0 53.0 187.0 10.0
C7 c1 15 75.0 20.0 77.0 157.0 10.0
C8 c1 15 80.0 10.0 54.0 166.0 10.0
C9 c2 10 35.0 20.0 69.0 196.0 10.0
C10 c2 10 40.0 30.0 54.0 154.0 10.0
C11 c3 8 40.0 40.0 46.0 156.0 10.0
C12 c1 8 45.0 20.0 85.0 167.0 10.0
C13 c1 5 35.0 10.0 39.0 150.0 10.0
C14 c3 5 45.0 10.0 36.0 154.0 10.0
C15 c2 2 40.0 20.0 71.0 165.0 10.0
C16 c3 0 40.0 20.0 65.0 188.0 10.0
C17 c1 0 45.0 20.0 91.0 189.0 10.0
C18 c2 44 5.0 20.0 53.0 156.0 10.0
C19 c3 42 10.0 40.0 48.0 166.0 10.0
C20 c2 42 15.0 10.0 90.0 178.0 10.0
C21 c3 40 5.0 10.0 55.0 185.0 10.0
C22 c1 40 15.0 40.0 66.0 176.0 10.0
C23 c3 38 5.0 30.0 53.0 184.0 10.0
C24 c1 38 15.0 10.0 72.0 174.0 10.0
C25 c1 35 5.0 20.0 74.0 178.0 10.0
C26 c1 95 30.0 30.0 75.0 171.0 10.0
C27 c3 95 35.0 20.0 75.0 172.0 10.0
C28 c2 92 30.0 10.0 72.0 174.0 10.0
C29 c1 90 35.0 10.0 72.0 177.0 10.0
C30 c3 88 30.0 10.0 76.0 178.0 10.0
C31 c3 88 35.0 20.0 68.0 179.0 10.0
C32 c3 87 30.0 10.0 67.0 177.0 10.0
C33 c1 85 25.0 10.0 66.0 178.0 10.0
C34 c1 85 35.0 30.0 65.0 182.0 10.0
C35 c3 67 85.0 20.0 59.0 185.0 10.0
C36 c3 65 85.0 40.0 57.0 171.0 10.0
C37 c3 65 82.0 10.0 56.0 189.0 10.0
C38 c2 62 80.0 30.0 40.0 170.0 10.0
C39 c3 60 80.0 10.0 46.0 184.0 10.0
C40 c3 60 85.0 30.0 96.0 189.0 10.0
C41 c3 58 75.0 20.0 66.0 184.0 10.0
C42 c2 55 80.0 10.0 34.0 116.0 10.0
C43 c2 55 85.0 20.0 39.0 191.0 10.0
C44 c1 55 82.0 10.0 36.0 158.0 10.0
C45 c3 20 82.0 10.0 38.0 192.0 10.0
C46 c2 18 80.0 10.0 70.0 192.0 10.0
C47 c3 2 45.0 10.0 39.0 168.0 10.0
C48 c3 42 5.0 10.0 59.0 184.0 10.0
C49 c2 42 12.0 10.0 44.0 156.0 10.0
C50 c3 72 35.0 30.0 105.0 194.0 10.0
C51 c2 55 20.0 19.0 78.0 196.0 10.0
C52 c1 25 30.0 3.0 25.0 165.0 10.0
C53 c1 20 50.0 5.0 20.0 136.0 10.0
C54 c1 55 60.0 16.0 100.0 211.0 10.0
C55 c1 30 60.0 16.0 15.0 164.0 10.0
C56 c1 50 35.0 19.0 77.0 211.0 10.0
C57 c1 30 25.0 23.0 27.0 135.0 10.0
C58 c2 15 10.0 20.0 56.0 164.0 10.0
C59 c1 10 20.0 19.0 50.0 162.0 10.0
C60 c1 15 60.0 17.0 83.0 203.0 10.0
C61 c3 45 65.0 9.0 27.0 214.0 10.0
C62 c1 65 35.0 3.0 30.0 143.0 10.0
C63 c2 65 20.0 6.0 40.0 184.0 10.0
C64 c1 45 30.0 17.0 32.0 128.0 10.0
C65 c3 35 40.0 16.0 12.0 109.0 10.0
C66 c1 41 37.0 16.0 14.0 146.0 10.0
C67 c3 64 42.0 9.0 87.0 204.0 10.0
C68 c1 40 60.0 21.0 49.0 179.0 10.0
C69 c2 31 52.0 27.0 10.0 124.0 10.0
C70 c3 35 69.0 23.0 51.0 145.0 10.0
C71 c3 65 55.0 14.0 26.0 111.0 10.0
C72 c2 63 65.0 8.0 56.0 186.0 10.0
C73 c3 2 60.0 5.0 69.0 151.0 10.0
C74 c1 20 20.0 8.0 88.0 180.0 10.0
C75 c1 5 5.0 16.0 65.0 158.0 10.0
C76 c1 60 12.0 31.0 55.0 172.0 10.0
C77 c2 23 3.0 7.0 65.0 180.0 10.0
C78 c1 8 56.0 27.0 33.0 188.0 10.0
C79 c1 6 68.0 30.0 39.0 151.0 10.0
